time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.430000,3.3365,2.1668,30.6440,30.901
1.435000,2.7411,3.7029,29.2924,29.652
1.440000,2.4066,4.9351,28.4183,28.944
1.444000,2.5083,5.9478,28.0314,28.765
1.501000,2.9257,6.9219,28.0817,29.070
1.502000,3.1915,8.0308,28.5111,29.792
1.502000,3.1623,9.0163,28.8064,30.350
1.503000,3.1924,9.9238,28.3842,30.238
1.504000,3.7729,10.8960,27.0972,29.449
1.504000,5.2116,12.3179,25.4286,28.732
1.505000,7.1507,14.1931,23.9207,28.719
1.505000,8.9122,16.1569,22.2678,28.919
1.506000,10.1253,17.8699,20.2746,28.860
1.507000,10.8924,19.2742,17.9054,28.474
1.507000,11.1414,20.7469,15.1850,28.020
1.508000,10.9550,22.3069,12.3900,27.769
1.512000,10.3586,23.8733,9.3815,27.663
1.512000,9.6759,25.3769,6.2189,27.862
1.518000,8.9583,26.6509,2.9968,28.275
1.522000,8.3217,27.6272,0.2120,28.854
1.527000,7.6922,28.2441,-1.8224,29.329
1.535000,7.1037,28.5622,-3.1167,29.597
1.537000,6.4489,28.5822,-3.9828,29.570
1.541000,5.8708,28.3802,-4.6802,29.357
1.547000,5.6040,28.0144,-5.1263,29.026
1.600000,5.5511,27.3713,-4.9374,28.362
1.601000,5.5431,26.5716,-3.8963,27.422
1.602000,5.6572,25.4683,-2.0310,26.168
1.602000,5.8037,24.2991,0.3342,24.985
1.603000,5.9517,23.1246,2.5445,24.013
1.603000,6.1418,22.0030,4.2778,23.241
1.604000,6.4800,20.8228,5.6667,22.532
1.604000,6.9286,19.7051,7.4812,22.187
1.605000,7.4735,18.6246,10.0591,22.448
1.606000,8.0122,17.6548,13.0070,23.347
1.606000,8.3892,16.6128,15.5323,24.241
1.607000,8.6432,15.5071,16.6793,24.359
1.610000,8.8303,14.3147,16.3871,23.482
1.618000,9.0319,13.0355,15.8591,22.428
1.620000,9.4354,11.6123,16.0048,21.910
1.624000,10.0481,9.9381,17.0197,22.122
1.629000,10.7006,8.1116,18.3619,22.748
1.637000,11.6423,6.0338,19.1280,23.191
1.640000,13.2567,3.5368,19.1902,23.590
1.644000,15.7340,0.6587,18.8771,24.583
1.700000,18.9433,-2.3381,18.5067,26.586
1.701000,22.3150,-5.4030,18.3018,29.362
1.702000,25.8089,-8.2615,17.9982,32.531
1.702000,30.0985,-10.8351,17.3156,36.375
1.703000,34.7658,-13.4518,15.2633,40.281
1.704000,34.7260,-16.5609,11.7885,40.238
1.704000,34.6785,-19.9175,7.5967,40.706
1.705000,34.6165,-22.4607,3.5565,41.418
1.705000,34.5326,-23.4166,0.2537,41.724
1.706000,34.4198,-23.0630,-2.1112,41.486
1.706000,34.2724,-21.8949,-3.0043,40.780
1.707000,34.0870,-20.7239,-1.4433,39.919
1.708000,33.8634,-20.8564,2.3744,39.842
1.713000,33.5983,-23.0419,6.8459,41.312
1.717000,33.2920,-27.3325,10.4677,44.328
1.722000,32.9461,-31.7458,12.5424,47.440
1.727000,32.5661,-32.0021,13.0979,47.500
1.735000,32.1629,-32.3113,12.8525,47.367
1.738000,31.7429,-32.6787,12.0172,47.116
1.742000,31.3206,-33.1005,10.7782,46.827
1.746000,30.9084,-33.5723,10.0003,46.717
1.798000,30.5184,-34.0863,9.2295,46.674
1.799000,30.1624,-34.6280,8.7819,46.755
1.800000,29.8434,-35.1934,8.8082,46.976
1.801000,26.9318,-35.7673,8.7704,45.624
1.802000,23.9078,-36.3403,8.5397,44.330
1.803000,21.6119,-36.9056,8.1309,43.534
1.803000,19.8876,-37.4552,7.4465,43.056
1.804000,18.4928,-37.9945,6.7462,42.791
1.804000,17.4510,-38.5184,6.2867,42.752
1.805000,16.6274,-39.0264,5.8979,42.829
1.806000,15.9214,-39.5187,5.6567,42.979
1.806000,15.2139,-39.9961,5.7018,43.170
1.810000,14.3981,-40.4565,5.8833,43.343
1.815000,13.3970,-40.9075,6.1491,43.482
1.820000,12.5304,-41.3465,6.6532,43.713
1.824000,11.8794,-40.8319,7.5530,43.190
1.830000,11.3441,-40.1335,8.4821,42.560
1.836000,11.4869,-39.8972,9.2725,42.541
1.840000,11.9111,-40.0544,9.8380,42.930
1.844000,12.4534,-40.3378,9.7595,43.330
1.909000,13.1059,-40.8460,8.8499,43.800
1.910000,13.8609,-41.9371,7.5896,44.816
1.911000,15.4017,-43.5282,6.3213,46.603
1.911000,17.6463,-45.0199,5.7259,48.693
1.912000,20.2699,-45.4369,6.7511,50.209
1.912000,23.0209,-45.8586,5.6102,51.618
1.913000,25.0235,-46.2803,4.2714,52.785
1.914000,26.4979,-46.6916,2.1588,53.730
1.914000,27.6135,-47.0889,1.9063,54.621
1.915000,27.9854,-47.4584,3.0326,55.179
1.916000,27.6388,-47.7894,5.8285,55.513
1.917000,28.5728,-48.0716,8.3402,56.541
1.917000,30.2724,-48.2972,10.2463,57.914
1.918000,32.3434,-48.4668,12.6187,59.618
1.919000,32.4549,-48.5752,16.3857,60.674
1.922000,28.3659,-48.6191,22.7826,60.725
1.927000,16.7973,-48.5967,31.5406,60.321
1.936000,-1.2986,-48.5121,41.7539,64.020
1.938000,-19.7432,-48.3774,41.3722,66.647
1.941000,-33.3231,-48.2156,41.0436,71.552
1.946000,-35.5953,-48.0549,40.7903,72.389
2.003000,-35.3303,-47.9193,40.6329,72.080
2.004000,-35.2083,-47.8230,40.5882,71.931
2.005000,-35.2172,-47.7674,40.6610,71.939
2.006000,-28.7319,-47.7445,40.8418,69.088
2.006000,-18.6965,-47.7421,32.6979,60.811
2.007000,-10.4527,-47.7460,22.6795,53.882
2.008000,-4.7666,-47.7422,15.2494,50.345
2.008000,-1.5777,-47.7188,10.6908,48.927
2.009000,-0.1011,-47.6630,8.0636,48.340
2.009000,-0.0632,-47.5631,5.4451,47.874
2.010000,-1.3026,-47.4075,1.7859,47.459
2.010000,-2.9291,-47.1867,-3.1866,47.385
2.011000,-2.6327,-46.8892,-9.1865,47.853
2.015000,0.6894,-46.5055,-15.0556,48.887
