time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.408000,0.0134,-0.0063,-0.0094,0.018
1.409000,0.0155,0.0079,0.0026,0.018
1.409000,-0.0205,-0.0065,-0.0117,0.024
1.411000,0.0056,-0.0302,0.0050,0.031
1.415000,0.0291,0.0151,-0.0022,0.033
1.420000,0.0050,-0.0087,-0.0045,0.011
1.425000,0.0000,-0.0111,0.0098,0.015
1.430000,-0.0049,-0.0159,0.0050,0.017
1.435000,-0.0144,-0.0229,-0.0117,0.029
1.441000,0.0188,0.0058,-0.0069,0.021
1.447000,0.0020,0.0057,0.0240,0.025
1.450000,-0.0097,0.0104,0.0238,0.028
1.456000,-0.0026,-0.0087,-0.0214,0.023
1.461000,-0.0074,-0.0134,0.0120,0.019
1.465000,0.0329,0.0222,-0.0048,0.040
1.469000,0.0302,-0.0018,0.0024,0.030
1.475000,-0.0177,0.0220,0.0332,0.044
1.480000,0.0037,-0.0186,-0.0192,0.027
1.485000,-0.0083,0.0029,0.0047,0.010
1.502000,0.0273,0.0218,0.0022,0.035
1.505000,-0.0040,0.0003,0.0141,0.015
1.506000,-0.0207,-0.0044,-0.0098,0.023
1.507000,0.0126,-0.0043,-0.0026,0.014
1.510000,-0.0232,-0.0210,-0.0429,0.053
1.513000,-0.0255,-0.0043,-0.0259,0.037
1.518000,-0.0111,-0.0019,-0.0020,0.011
1.539000,-0.0660,0.0195,0.0052,0.069
1.539000,-0.0660,0.0075,0.0241,0.071
1.540000,-0.0398,0.0027,0.0168,0.043
1.540000,-0.0161,-0.0280,-0.0308,0.045
1.543000,0.0291,-0.0016,0.0003,0.029
1.547000,0.0573,0.0317,-0.0187,0.068
1.552000,0.0209,-0.0184,-0.0280,0.039
1.557000,0.0347,0.0150,-0.0230,0.044
1.562000,-0.0012,-0.0064,-0.0110,0.013
1.567000,-0.0390,0.0176,0.0390,0.058
1.571000,-0.1334,0.0341,0.0101,0.138
1.577000,-0.1728,0.0054,-0.0042,0.173
1.581000,-0.0743,-0.0160,0.0220,0.079
1.586000,0.1843,-0.0064,-0.0138,0.185
1.591000,0.0855,-0.0063,-0.0089,0.086
1.596000,0.0100,0.0032,0.0291,0.031
1.601000,0.0812,-0.0231,-0.0281,0.089
1.610000,0.1613,-0.0064,-0.0089,0.162
1.611000,0.0962,0.0149,0.0410,0.106
1.615000,0.0409,-0.0160,-0.0115,0.045
1.620000,-0.0138,-0.0182,0.0028,0.023
1.633000,0.0034,-0.0157,0.0004,0.016
1.635000,0.0036,0.0033,0.0099,0.011
1.635000,-0.0413,-0.0204,-0.0282,0.054
1.643000,-0.0621,0.0011,0.0267,0.068
1.644000,-0.0755,0.0176,0.0217,0.081
1.650000,-0.0865,0.0270,0.0025,0.091
1.655000,-0.0663,-0.0088,0.0476,0.082
1.659000,-0.1551,0.0316,0.0282,0.161
1.664000,-0.1557,-0.0495,0.0019,0.163
1.669000,0.0635,0.0002,-0.1097,0.127
1.674000,-0.0116,0.0212,-0.0542,0.059
1.679000,0.1129,-0.0338,-0.0229,0.120
1.683000,0.2560,-0.0386,0.0176,0.259
1.688000,0.1612,0.0494,-0.0181,0.170
1.693000,-0.0106,-0.0128,-0.0179,0.024
1.698000,-0.0103,-0.0033,0.0059,0.012
1.703000,0.0090,0.0014,0.0177,0.020
1.709000,-0.0407,-0.0224,0.0010,0.047
1.713000,-0.0093,0.0181,-0.0275,0.034
1.718000,0.0169,0.0156,0.0202,0.031
1.728000,0.0097,0.0060,0.0390,0.041
1.729000,0.0237,0.0036,-0.0064,0.025
1.732000,0.0236,0.0107,-0.0016,0.026
1.757000,0.0234,-0.0036,0.0008,0.024
1.758000,0.0114,-0.0082,0.0079,0.016
1.758000,-0.0007,-0.0105,0.0102,0.015
1.759000,0.0065,-0.0294,-0.0112,0.032
1.759000,0.0350,0.0088,-0.0064,0.037
1.762000,0.0299,0.0088,-0.0064,0.032
1.766000,0.0013,-0.0079,0.0056,0.010
1.773000,-0.0056,0.0064,0.0150,0.017
1.777000,-0.0055,-0.0149,0.0101,0.019
1.781000,0.0111,0.0018,0.0100,0.015
1.786000,-0.0175,-0.0149,-0.0090,0.025
1.792000,-0.0174,-0.0148,0.0077,0.024
1.796000,0.0088,-0.0004,0.0076,0.012
1.800000,-0.0221,0.0067,0.0123,0.026
1.806000,0.0042,-0.0005,0.0051,0.007
1.811000,0.0042,0.0042,0.0098,0.011
1.816000,0.0019,0.0019,0.0073,0.008
1.821000,0.0209,-0.0005,-0.0117,0.024
1.826000,0.0113,-0.0171,0.0026,0.021
1.830000,-0.0126,-0.0217,-0.0045,0.025
1.835000,0.0017,0.0071,-0.0045,0.009
1.845000,-0.0148,0.0094,-0.0211,0.027
1.846000,-0.0552,0.0142,0.0266,0.063
1.850000,-0.0549,0.0237,-0.0021,0.060
1.854000,-0.0359,0.0141,0.0145,0.041
1.876000,-0.0123,0.0069,0.0191,0.024
1.877000,-0.0100,-0.0334,-0.0024,0.035
1.877000,-0.0455,0.0096,0.0119,0.048
1.877000,-0.0786,0.0332,-0.0191,0.087
1.887000,-0.1328,0.0259,0.0024,0.135
1.888000,-0.1864,0.0709,0.0001,0.199
1.900000,-0.2037,-0.0910,0.1282,0.257
1.900000,-0.2139,-0.0073,0.0061,0.214
1.901000,-0.0791,0.0519,-0.0295,0.099
1.903000,-0.0396,-0.2408,-0.0578,0.251
1.917000,-0.2834,0.2213,0.0827,0.369
1.918000,-0.3101,-0.1369,0.1603,0.375
1.918000,0.1432,0.2451,-0.2373,0.370
1.934000,0.0983,-0.1509,-0.0787,0.197
1.935000,0.2467,-0.0448,0.3040,0.394
1.936000,0.0519,-0.0540,0.1093,0.132
1.937000,-0.3507,0.0699,0.2650,0.445
1.951000,-0.0904,0.0588,0.3197,0.337
1.951000,0.2258,-0.0207,-0.8527,0.882
1.952000,-0.1248,-0.2273,-0.3355,0.424
1.957000,0.0934,0.1001,0.3056,0.335
1.962000,-0.0147,0.3483,0.2509,0.430
1.967000,0.1314,-0.2122,0.1800,0.308
1.991000,-0.0775,-0.2839,-0.1395,0.326
1.991000,-0.4297,0.2709,0.1403,0.527
1.992000,0.4507,0.2862,-0.1873,0.566
1.992000,0.7932,-0.0819,-0.2539,0.837
1.993000,-0.0257,-0.4641,0.2434,0.525
2.002000,0.0309,0.1739,-0.0389,0.181
2.003000,0.2846,0.1330,-0.1512,0.349
2.014000,0.2474,-0.2015,0.0522,0.323
2.015000,0.0054,-0.0031,0.0258,0.027
2.015000,-0.0288,0.0397,-0.0149,0.051
2.020000,-0.0437,-0.0034,0.0401,0.059
2.035000,0.1544,-0.0417,0.0018,0.160
2.036000,0.0533,-0.0202,-0.0221,0.061
2.036000,-0.0072,0.0084,0.0210,0.024
2.051000,-0.0166,-0.0036,0.0018,0.017
2.052000,-0.0070,-0.0180,-0.0054,0.020
2.053000,0.0196,0.0035,-0.0197,0.028
2.055000,-0.0568,0.0058,0.0233,0.062
2.087000,0.0599,0.0202,-0.0030,0.063
2.089000,0.0524,-0.0396,-0.0030,0.066
2.089000,0.0025,-0.0252,0.0042,0.026
2.090000,0.0242,0.0012,0.0138,0.028
2.092000,-0.0174,0.0133,0.0018,0.022
2.092000,-0.0065,0.0013,0.0066,0.009
2.092000,-0.0841,0.0012,0.0066,0.084
2.098000,-0.0731,0.0440,-0.0508,0.099
2.099000,-0.0218,0.0270,-0.0125,0.037
2.103000,0.1567,-0.0092,-0.0626,0.169
2.110000,0.0489,-0.0260,0.0235,0.060
2.113000,0.0723,0.0170,0.0044,0.074
2.117000,-0.0066,0.1030,-0.0889,0.136
2.123000,-0.0790,-0.0524,0.0068,0.095
2.127000,-0.0440,-0.0643,0.0450,0.090
2.132000,0.0612,0.0553,-0.0793,0.114
2.137000,0.1402,-0.0021,-0.0266,0.143
2.142000,-0.0233,0.0004,0.0308,0.039
2.147000,0.0515,-0.0354,0.0068,0.063
2.152000,0.0180,-0.0139,0.0092,0.025
2.159000,0.1112,-0.0068,-0.0243,0.114
2.162000,0.0563,0.0004,-0.0218,0.060
2.166000,0.0372,-0.0020,-0.0075,0.038
2.171000,0.0229,-0.0116,-0.0027,0.026
2.178000,0.0038,0.0123,0.0212,0.025
2.182000,0.0326,-0.0164,-0.0051,0.037
2.186000,0.0112,-0.0236,-0.0147,0.030
2.190000,0.0088,-0.0092,0.0021,0.013
2.196000,0.0325,-0.0021,-0.0098,0.034
2.201000,0.0252,0.0003,0.0021,0.025
2.206000,0.0014,-0.0140,0.0021,0.014
2.211000,0.0086,0.0028,0.0116,0.015
2.216000,-0.0102,-0.0043,0.0115,0.016
2.220000,-0.0243,0.0218,0.0161,0.036
2.225000,0.0211,0.0051,-0.0101,0.024
2.230000,-0.0028,0.0050,0.0042,0.007
2.235000,0.0116,0.0169,0.0089,0.022
2.248000,-0.0050,0.0097,-0.0101,0.015
2.250000,0.0047,0.0001,-0.0172,0.018
2.250000,0.0190,-0.0046,0.0091,0.022
2.256000,0.0118,0.0049,-0.0123,0.018
2.277000,0.0095,-0.0118,0.0139,0.021
2.277000,-0.0309,-0.0307,-0.0456,0.063
2.277000,-0.0023,-0.0067,-0.0025,0.007
2.278000,0.0072,0.0052,0.0260,0.027
2.278000,0.0213,-0.0019,-0.0145,0.026
2.283000,-0.0074,0.0195,0.0212,0.030
2.289000,0.0212,0.0052,-0.0075,0.023
2.293000,0.0091,-0.0185,-0.0335,0.039
2.298000,0.0043,0.0101,0.0095,0.015
2.303000,0.0138,-0.0160,-0.0120,0.024
2.308000,0.0138,0.0007,0.0024,0.014
2.313000,0.0232,-0.0064,-0.0095,0.026
2.318000,-0.0055,-0.0088,0.0095,0.014
2.323000,0.0063,0.0174,0.0071,0.020
2.328000,0.0086,-0.0041,-0.0072,0.012
2.334000,0.0036,-0.0113,0.0024,0.012
2.338000,-0.0084,-0.0065,-0.0143,0.018
2.343000,0.0012,-0.0160,0.0096,0.019
2.348000,0.0012,0.0149,0.0071,0.017
2.353000,0.0248,-0.0018,-0.0167,0.030
2.360000,-0.0016,-0.0065,0.0001,0.007
2.362000,0.0031,-0.0230,-0.0213,0.032
2.367000,-0.0113,-0.0134,0.0050,0.018
2.372000,0.0124,-0.0180,-0.0164,0.027
2.381000,0.0005,0.0107,0.0217,0.024
2.382000,-0.0090,-0.0322,0.0073,0.034
2.386000,-0.0041,-0.0176,0.0025,0.018
2.409000,0.0102,-0.0080,0.0025,0.013
2.410000,-0.0208,-0.0293,0.0024,0.036
2.410000,0.0127,-0.0077,-0.0071,0.016
2.410000,-0.0016,-0.0196,0.0049,0.020
2.410000,-0.0135,-0.0337,-0.0071,0.037
2.415000,0.0387,-0.0002,-0.0094,0.040
2.420000,0.0170,-0.0073,0.0050,0.019
2.425000,0.0214,0.0046,-0.0022,0.022
2.430000,0.0045,-0.0097,-0.0046,0.012
2.435000,0.0139,0.0070,0.0073,0.017
2.440000,-0.0053,-0.0002,0.0049,0.007
2.445000,0.0185,0.0046,-0.0023,0.019
2.450000,0.0110,0.0045,0.0144,0.019
2.454000,0.0132,0.0045,0.0048,0.015
2.465000,0.0106,0.0045,0.0047,0.012
2.467000,0.0035,-0.0145,-0.0095,0.018
2.469000,-0.0037,0.0142,0.0071,0.016
2.508000,0.0057,0.0071,-0.0024,0.009
2.508000,-0.0040,0.0046,0.0356,0.036
2.509000,-0.0133,-0.0096,-0.0027,0.017
2.509000,-0.0037,0.0165,-0.0027,0.017
2.509000,-0.0084,0.0093,0.0068,0.014
2.509000,0.0177,-0.0074,0.0163,0.025
2.510000,0.0056,0.0045,0.0185,0.020
2.510000,-0.0206,-0.0264,-0.0077,0.034
2.513000,-0.0014,-0.0024,0.0113,0.012
2.518000,0.0105,-0.0119,-0.0101,0.019
2.523000,-0.0063,0.0048,0.0161,0.018
2.527000,0.0080,-0.0190,-0.0363,0.042
2.533000,-0.0063,-0.0188,0.0162,0.026
2.537000,0.0080,0.0052,-0.0029,0.010
2.542000,-0.0110,0.0170,0.0185,0.027
2.547000,0.0058,0.0002,-0.0101,0.012
2.552000,0.0058,-0.0093,0.0065,0.013
2.556000,0.0153,-0.0020,-0.0054,0.016
2.562000,0.0104,-0.0092,0.0065,0.015
2.567000,0.0222,-0.0020,-0.0078,0.024
2.572000,0.0290,0.0242,0.0018,0.038
2.584000,0.0026,-0.0093,-0.0124,0.016
2.585000,0.0309,0.0193,-0.0005,0.036
2.586000,0.0186,0.0073,0.0494,0.053
2.629000,0.0065,0.0191,0.0039,0.021
2.630000,-0.0032,0.0095,0.0109,0.015
2.630000,0.0109,0.0165,0.0014,0.020
2.630000,-0.0108,0.0212,0.0037,0.024
2.631000,-0.0133,0.0138,0.0203,0.028
2.631000,0.0026,0.0090,0.0154,0.018
2.631000,-0.0026,0.0160,0.0176,0.024
2.631000,0.0021,-0.0245,-0.0110,0.027
2.632000,-0.0004,0.0113,0.0057,0.013
2.635000,-0.0028,-0.0149,-0.0157,0.022
2.639000,0.0067,-0.0054,0.0106,0.014
