time,gFx,gFy,gFz,TgF
5.400000,-0.3803,1.0976,-1.1287,1.620
5.403000,-0.3578,1.1025,-1.1968,1.666
5.408000,-0.3405,1.1095,-1.2195,1.683
5.413000,-0.3219,1.1178,-1.1914,1.665
5.419000,-0.3066,1.1318,-1.0974,1.606
5.423000,-0.2892,1.1425,-0.9573,1.518
5.428000,-0.2672,1.1574,-0.7883,1.426
5.432000,-0.2399,1.1713,-0.6025,1.339
5.439000,-0.2182,1.1838,-0.4157,1.273
5.444000,-0.2094,1.1987,-0.2289,1.238
5.447000,-0.2023,1.2089,-0.0470,1.227
5.476000,-0.2008,1.2048,0.1298,1.228
5.477000,-0.1947,1.2028,0.3036,1.256
5.478000,-0.1991,1.1972,0.4599,1.298
5.478000,-0.2216,1.1796,0.5829,1.334
5.478000,-0.2655,1.1530,0.6694,1.359
5.479000,-0.3085,1.1108,0.7236,1.361
5.491000,-0.3402,1.0636,0.7578,1.350
5.491000,-0.3500,1.0319,0.7849,1.343
5.492000,-0.3476,0.9989,0.8115,1.333
5.496000,-0.3493,0.9640,0.8376,1.324
5.519000,-0.3769,0.9201,0.8481,1.307
5.519000,-0.4250,0.8668,0.8398,1.280
5.520000,-0.4992,0.8139,0.8234,1.261
5.520000,-0.5717,0.7575,0.8046,1.244
5.521000,-0.6298,0.6971,0.8000,1.234
5.525000,-0.6696,0.6334,0.8193,1.233
5.530000,-0.6931,0.5738,0.8535,1.240
5.539000,-0.7268,0.5162,0.8935,1.262
5.541000,-0.7617,0.4671,0.9355,1.294
5.549000,-0.7890,0.4173,0.9797,1.325
5.550000,-0.8147,0.3719,1.0207,1.358
5.578000,-0.8369,0.3260,1.0517,1.383
5.578000,-0.8515,0.2840,1.0637,1.392
5.579000,-0.8569,0.2476,1.0622,1.387
5.579000,-0.8618,0.2174,1.0537,1.378
5.580000,-0.8540,0.1827,1.0420,1.360
5.580000,-0.8532,0.1527,1.0156,1.335
5.586000,-0.8603,0.1234,0.9809,1.311
5.589000,-0.8654,0.1026,0.9404,1.282
5.593000,-0.8606,0.0809,0.8767,1.231
5.598000,-0.8408,0.0506,0.8039,1.164
5.604000,-0.7871,0.0196,0.7399,1.080
5.608000,-0.7001,-0.0148,0.6594,0.962
5.613000,-0.7036,-0.0520,0.5138,0.873
5.617000,-0.7590,-0.0686,0.3253,0.829
5.623000,-0.7924,-0.0500,0.1515,0.808
5.628000,-0.7326,-0.0217,0.0092,0.733
5.633000,-0.6066,0.0005,-0.1061,0.616
5.639000,-0.4816,0.0198,-0.2150,0.528
5.642000,-0.3964,0.0452,-0.3105,0.506
5.647000,-0.3432,0.0772,-0.3827,0.520
5.680000,-0.2997,0.1204,-0.4150,0.526
5.681000,-0.2453,0.1680,-0.4045,0.502
5.681000,-0.1820,0.2178,-0.3595,0.458
5.682000,-0.1222,0.2498,-0.2946,0.405
5.682000,-0.0582,0.2679,-0.2287,0.357
5.682000,-0.0031,0.2691,-0.1654,0.316
5.683000,0.0460,0.2628,-0.1090,0.288
5.688000,0.0812,0.2501,-0.0436,0.267
5.691000,0.1039,0.2352,0.0306,0.259
5.697000,0.1303,0.2286,0.1176,0.288
5.703000,0.1559,0.2293,0.1859,0.334
5.705000,0.1596,0.1939,0.1857,0.312
5.710000,-0.0761,-0.0620,0.0150,0.099
5.716000,-0.1669,-0.1198,-0.0265,0.207
5.720000,-0.3085,-0.0529,0.0582,0.318
5.725000,-0.2714,0.1461,0.2238,0.381
5.730000,-0.0158,0.4242,0.4548,0.622
5.741000,0.3774,0.6307,0.6645,0.991
5.742000,0.7692,0.6244,0.7111,1.220
5.748000,0.9387,0.3614,0.6069,1.175
5.749000,0.8767,-0.0297,0.5121,1.016
5.781000,0.7314,-0.3225,0.4765,0.931
5.782000,0.6103,-0.3972,0.5075,0.888
5.782000,0.4750,-0.2837,0.5759,0.799
5.783000,0.3349,-0.1423,0.6557,0.750
5.784000,0.2714,-0.1125,0.7546,0.810
5.784000,0.2946,-0.2143,0.8886,0.960
5.785000,0.3688,-0.3662,1.0361,1.159
5.795000,0.4372,-0.4958,1.1978,1.368
5.795000,0.4697,-0.5320,1.3799,1.552
5.798000,0.4533,-0.5090,1.5767,1.718
5.805000,0.4113,-0.4951,1.7640,1.878
5.808000,0.3669,-0.5225,1.9085,2.012
5.813000,0.3131,-0.5862,1.9984,2.106
5.818000,0.2377,-0.6590,2.0462,2.163
5.823000,0.1391,-0.7097,2.0843,2.206
5.828000,0.0343,-0.7454,2.0946,2.224
5.833000,-0.0509,-0.7744,2.0789,2.219
5.837000,-0.1217,-0.8001,2.0365,2.191
5.842000,-0.1706,-0.8221,1.9771,2.148
5.847000,-0.2018,-0.8343,1.8980,2.083
5.861000,-0.2035,-0.8523,1.8043,2.006
5.862000,-0.1776,-0.8819,1.7132,1.935
5.865000,-0.1437,-0.9226,1.6282,1.877
5.866000,-0.1146,-0.9712,1.5664,1.847
5.895000,-0.0917,-1.0218,1.5384,1.849
5.895000,-0.0678,-1.0706,1.5318,1.870
5.896000,-0.0744,-1.1229,1.5450,1.911
5.896000,-0.1000,-1.1722,1.5740,1.965
5.897000,-0.1454,-1.2169,1.6311,2.040
5.897000,-0.1859,-1.2652,1.6905,2.120
5.901000,-0.2008,-1.3087,1.7300,2.179
5.905000,-0.2062,-1.3651,1.7557,2.233
5.910000,-0.2047,-1.4115,1.7728,2.275
5.915000,-0.2013,-1.4330,1.7422,2.265
5.922000,-0.1727,-1.4532,1.6883,2.234
5.925000,-0.1349,-1.4730,1.6238,2.197
5.930000,-0.1076,-1.4928,1.5796,2.176
5.935000,-0.1027,-1.4981,1.5557,2.162
5.940000,-0.1286,-1.4884,1.5367,2.143
5.945000,-0.1500,-1.4610,1.5034,2.102
5.950000,-0.1547,-1.4322,1.4551,2.048
5.954000,-0.1371,-1.4183,1.3926,1.992
5.959000,-0.1046,-1.4127,1.3213,1.937
5.964000,-0.0585,-1.4041,1.2410,1.875
5.973000,-0.0634,-1.3853,1.1538,1.804
5.976000,-0.0795,-1.3690,1.0723,1.741
5.978000,-0.0834,-1.3599,0.9883,1.683
5.985000,-0.0829,-1.3626,0.8935,1.632
6.010000,-0.0939,-1.3587,0.8178,1.589
6.011000,-0.1122,-1.3504,0.7451,1.546
6.011000,-0.1447,-1.3270,0.6855,1.501
6.012000,-0.1710,-1.2996,0.6415,1.459
6.012000,-0.1879,-1.2840,0.6022,1.431
6.013000,-0.1845,-1.2874,0.5812,1.425
6.020000,-0.1815,-1.2943,0.5766,1.428
6.022000,-0.1869,-1.3057,0.6061,1.452
6.029000,-0.1898,-1.3148,0.6516,1.480
6.034000,-0.1769,-1.3101,0.6909,1.492
6.038000,-0.1420,-1.3109,0.7145,1.500
6.044000,-0.1144,-1.3294,0.7324,1.522
6.047000,-0.1176,-1.3599,0.7670,1.566
6.053000,-0.1603,-1.3929,0.8083,1.618
6.057000,-0.2248,-1.4010,0.8425,1.650
6.061000,-0.2565,-1.4022,0.8672,1.668
6.066000,-0.2423,-1.4105,0.8816,1.681
6.072000,-0.1959,-1.4344,0.8991,1.704
6.076000,-0.1471,-1.4798,0.9250,1.751
6.081000,-0.1151,-1.5187,0.9453,1.793
6.091000,-0.0961,-1.5399,0.9529,1.813
6.093000,-0.0641,-1.5629,0.9677,1.839
6.097000,-0.0248,-1.6002,0.9858,1.880
6.100000,0.0155,-1.6356,0.9997,1.917
6.145000,0.0663,-1.6613,1.0427,1.962
6.146000,0.1036,-1.6725,1.0854,1.997
6.146000,0.1376,-1.6744,1.1487,2.035
6.147000,0.1686,-1.6866,1.2209,2.089
6.147000,0.1913,-1.7115,1.2844,2.148
6.148000,0.1864,-1.7274,1.3279,2.187
6.148000,0.1635,-1.7418,1.3674,2.220
6.149000,0.1278,-1.7445,1.3467,2.208
6.149000,0.1156,-1.7294,1.2981,2.165
6.150000,0.1034,-1.7272,1.2522,2.136
6.154000,0.0743,-1.7216,1.1970,2.098
6.159000,0.0548,-1.7042,1.1204,2.040
6.164000,0.0538,-1.6688,1.0342,1.964
6.173000,0.0617,-1.6188,0.9341,1.870
6.174000,0.0641,-1.5626,0.8469,1.779
6.178000,0.0751,-1.5001,0.7600,1.683
6.183000,0.1144,-1.4193,0.6813,1.579
6.207000,0.1666,-1.3563,0.6066,1.495
6.207000,0.2392,-1.3201,0.5038,1.433
6.207000,0.2814,-1.2957,0.3937,1.383
6.208000,0.3136,-1.2806,0.2567,1.343
6.208000,0.3449,-1.2391,0.1105,1.291
6.212000,0.3659,-1.1973,0.0004,1.252
6.217000,0.3766,-1.1658,-0.0892,1.228
6.224000,0.3839,-1.1500,-0.1730,1.225
6.227000,0.3837,-1.1448,-0.2235,1.228
6.233000,0.3861,-1.1317,-0.2558,1.223
6.238000,0.3774,-1.1104,-0.2553,1.200
6.242000,0.3483,-1.0867,-0.2230,1.163
6.247000,0.3053,-1.0574,-0.1632,1.113
6.253000,0.2685,-1.0296,-0.0956,1.068
6.257000,0.2431,-1.0049,-0.0175,1.034
6.262000,0.2418,-1.0093,0.0546,1.039
6.266000,0.2492,-1.0167,0.1058,1.052
6.273000,0.2282,-1.0103,0.1459,1.046
6.276000,0.1940,-0.9983,0.1659,1.030
6.281000,0.1561,-0.9771,0.1771,1.005
6.291000,0.1395,-0.9458,0.1659,0.970
6.292000,0.1469,-0.9131,0.1325,0.934
6.297000,0.1671,-0.8743,0.0607,0.892
6.300000,0.1867,-0.8284,-0.0380,0.850
6.336000,0.2318,-0.7759,-0.1464,0.823
6.336000,0.4030,-0.6582,-0.2856,0.823
6.337000,0.4682,-0.6016,-0.4518,0.886
6.337000,0.4806,-0.5725,-0.7070,1.029
6.338000,0.4154,-0.5703,-0.9028,1.146
6.338000,0.3942,-0.5364,-1.0723,1.262
6.338000,0.4233,-0.4651,-1.1863,1.343
6.348000,0.4552,-0.3791,-1.2639,1.396
6.348000,0.4919,-0.3076,-1.3154,1.438
6.349000,0.5068,-0.2824,-1.3042,1.427
6.354000,0.5175,-0.2842,-1.2649,1.396
6.359000,0.5297,-0.2856,-1.2029,1.345
6.364000,0.4948,-0.2944,-1.1133,1.253
6.368000,0.4389,-0.3117,-0.9953,1.132
6.374000,0.4091,-0.3530,-0.8598,1.016
6.379000,0.3407,-0.3865,-0.7661,0.923
6.384000,0.2311,-0.4214,-0.6323,0.794
6.388000,0.0875,-0.4536,-0.4001,0.611
6.393000,-0.0956,-0.4958,-0.0685,0.510
6.398000,-0.3085,-0.5574,0.3244,0.715
6.407000,-0.4587,-0.6172,0.7495,1.074
6.408000,-0.5361,-0.6555,1.0752,1.369
6.412000,-0.5485,-0.6819,1.2410,1.519
6.418000,-0.4880,-0.6821,1.2354,1.493
6.434000,-0.3854,-0.6665,1.0742,1.322
6.435000,-0.2340,-0.6485,0.8361,1.084
6.435000,-0.0231,-0.6123,0.5253,0.807
6.439000,0.2443,-0.5469,0.1527,0.618
6.442000,0.4936,-0.4702,-0.2060,0.712
6.447000,0.6713,-0.4155,-0.5053,0.937
6.451000,0.7993,-0.3520,-0.7126,1.127
6.457000,0.8945,-0.2827,-0.8178,1.245
6.461000,0.9511,-0.2202,-0.8459,1.292
6.466000,0.9463,-0.1755,-0.8181,1.263
6.474000,0.8869,-0.1513,-0.7519,1.173
6.476000,0.7839,-0.1526,-0.6425,1.025
6.481000,0.6894,-0.1577,-0.5263,0.882
6.486000,0.6274,-0.1552,-0.4826,0.807
6.490000,0.5983,-0.1606,-0.5092,0.802
6.495000,0.6120,-0.1714,-0.5908,0.868
6.500000,0.6359,-0.1767,-0.7429,0.994
6.509000,0.6496,-0.1770,-0.8952,1.120
6.510000,0.6369,-0.1748,-1.0014,1.200
6.514000,0.6154,-0.1733,-1.0478,1.227
6.543000,0.5917,-0.1718,-1.0515,1.219
6.544000,0.6025,-0.1650,-1.0146,1.192
6.544000,0.6755,-0.1443,-1.0273,1.238
6.544000,0.7749,-0.1262,-1.0876,1.341
6.545000,0.8762,-0.1018,-1.1536,1.452
6.545000,0.9531,-0.0742,-1.2283,1.556
6.549000,0.9988,-0.0375,-1.3025,1.642
6.554000,0.9961,-0.0090,-1.3452,1.674
6.559000,0.9721,0.0008,-1.3369,1.653
6.564000,0.9511,0.0076,-1.3003,1.611
6.568000,0.9697,0.0101,-1.2520,1.584
6.573000,1.0027,0.0096,-1.2000,1.564
6.578000,1.0498,0.0093,-1.1616,1.566
6.583000,1.1396,0.0198,-1.1606,1.627
6.588000,1.2881,0.0396,-1.2236,1.777
6.593000,1.4551,0.0352,-1.3247,1.968
6.598000,1.5909,-0.0019,-1.4280,2.138
6.602000,1.6885,-0.0432,-1.4834,2.248
6.608000,1.7606,-0.0715,-1.4812,2.302
6.612000,1.8106,-0.0888,-1.4143,2.299
6.617000,1.8609,-0.1213,-1.3203,2.285
6.630000,1.9244,-0.1706,-1.2217,2.286
6.631000,1.9857,-0.2412,-1.1182,2.292
6.634000,2.0638,-0.2942,-1.0076,2.315
6.637000,2.2489,-0.3069,-0.8969,2.441
6.670000,2.4657,-0.2949,-0.8750,2.633
6.670000,2.6569,-0.2470,-0.9746,2.841
6.671000,2.8578,-0.1225,-1.1609,3.087
6.671000,3.1042,0.0753,-1.4458,3.425
6.672000,3.4006,0.2877,-1.7962,3.857
6.672000,3.6472,0.4933,-2.1761,4.276
6.673000,3.8279,0.7091,-2.5634,4.661
6.676000,3.9261,0.9135,-2.9880,5.018
6.680000,3.8335,1.0597,-3.4563,5.269
6.685000,3.5198,1.2255,-3.7349,5.276
6.690000,3.4087,1.1210,-4.2730,5.580
6.695000,3.1384,1.0226,-4.6720,5.720
6.700000,2.8049,1.0192,-4.9650,5.793
6.705000,2.3700,1.0873,-5.2311,5.845
6.712000,1.8602,1.1291,-5.4631,5.881
6.716000,1.3120,1.1169,-5.6132,5.872
6.721000,0.7851,1.1105,-5.6399,5.802
6.725000,0.4167,1.1674,-5.5441,5.681
6.730000,0.2523,1.2617,-5.3320,5.485
6.734000,0.2389,1.3283,-5.0182,5.197
6.745000,0.3234,1.3229,-4.5809,4.779
6.746000,0.4655,1.2797,-4.0960,4.316
6.752000,0.6269,1.2463,-3.6231,3.882
6.778000,0.7680,1.2065,-3.2033,3.508
6.779000,0.8713,1.1718,-2.8154,3.172
6.779000,0.9411,1.1457,-2.4826,2.892
6.780000,1.0212,1.1225,-2.2018,2.674
6.781000,1.1540,1.1071,-2.0382,2.591
6.781000,1.3191,1.0614,-2.0304,2.644
6.794000,1.4754,1.0009,-2.1629,2.803
6.794000,1.5870,0.9501,-2.3788,3.013
6.795000,1.6851,0.9154,-2.5607,3.199
6.798000,1.7601,0.8930,-2.6894,3.336
6.804000,1.7886,0.8827,-2.7179,3.371
6.808000,1.7820,0.8971,-2.6383,3.308
6.813000,1.7339,0.9376,-2.4760,3.165
6.818000,1.6524,0.9755,-2.2333,2.944
6.823000,1.5345,0.9921,-1.9581,2.678
6.828000,1.4104,0.9960,-1.7044,2.426
6.833000,1.3135,1.0024,-1.5296,2.252
6.837000,1.2742,0.9965,-1.4368,2.164
6.844000,1.2793,0.9760,-1.4309,2.153
6.847000,1.2981,0.9503,-1.5020,2.201
6.851000,1.3208,0.9945,-1.5547,2.270
6.885000,1.3406,0.7750,-1.8319,2.399
6.885000,1.4043,0.7660,-2.1688,2.695
6.886000,1.4856,0.7387,-2.3278,2.859
6.887000,1.5989,0.8095,-2.5180,3.091
6.888000,1.7034,0.8996,-2.5917,3.229
6.889000,1.7877,0.9833,-2.5717,3.283
6.889000,1.8084,1.0461,-2.4730,3.237
6.890000,1.7562,1.0802,-2.3260,3.108
6.897000,1.6736,1.0883,-2.1947,2.967
6.900000,1.5896,1.0846,-2.1187,2.862
6.906000,1.5262,1.0766,-2.1068,2.815
6.910000,1.4969,1.0644,-2.1310,2.813
6.915000,1.5044,1.0470,-2.1676,2.839
6.920000,1.5266,1.0107,-2.1857,2.851
6.924000,1.4204,0.9066,-2.2267,2.792
6.929000,1.3240,0.8290,-2.2621,2.749
6.934000,1.1794,0.7506,-2.1981,2.605
6.943000,1.0596,0.7174,-2.1463,2.499
6.945000,1.0022,0.6808,-2.0538,2.385
6.948000,0.9951,0.6317,-1.9410,2.271
6.954000,0.9809,0.5848,-1.7889,2.122
6.968000,0.9702,0.5394,-1.6214,1.965
6.969000,0.9956,0.5074,-1.4844,1.858
6.969000,1.0679,0.5033,-1.4026,1.833
6.979000,1.1465,0.5040,-1.3633,1.851
6.980000,1.1663,0.4774,-1.3611,1.855
6.983000,1.1877,0.4481,-1.4160,1.902
6.988000,1.2529,0.4388,-1.4825,1.990
6.993000,1.3499,0.4488,-1.5411,2.097
6.998000,1.4463,0.4630,-1.5621,2.179
7.004000,1.5003,0.4547,-1.5616,2.213
7.008000,1.5017,0.4298,-1.5494,2.200
7.012000,1.4793,0.3949,-1.5332,2.167
7.017000,1.4502,0.3485,-1.5164,2.127
7.023000,1.4114,0.3023,-1.4878,2.073
7.027000,1.3704,0.2518,-1.4466,2.008
7.032000,1.3245,0.1990,-1.4048,1.941
7.038000,1.2551,0.1558,-1.3633,1.860
7.044000,1.1706,0.1173,-1.3191,1.768
7.047000,1.0886,0.0633,-1.2546,1.662
7.052000,1.0073,0.0181,-1.1843,1.555
7.065000,0.9172,-0.0090,-1.1335,1.458
7.066000,0.8259,-0.0324,-1.0989,1.375
7.067000,0.7797,-0.0422,-1.0701,1.325
7.072000,0.8613,-0.0187,-1.0686,1.373
7.099000,0.7795,-0.0556,-0.9560,1.235
7.100000,0.7341,-0.0803,-0.9333,1.190
7.101000,0.6872,-0.1066,-0.8525,1.100
7.102000,0.6957,-0.1274,-0.7949,1.064
7.102000,0.7553,-0.1245,-0.7570,1.077
7.102000,0.8613,-0.1001,-0.7221,1.128
7.110000,1.0520,-0.0615,-0.7048,1.268
7.111000,1.2908,-0.0190,-0.7041,1.470
7.115000,1.5044,0.0159,-0.7102,1.664
7.120000,1.6839,0.0489,-0.7392,1.840
7.126000,1.8450,0.0689,-0.7707,2.001
7.131000,1.9847,0.0848,-0.8127,2.146
7.134000,2.1090,0.1070,-0.8530,2.277
7.142000,2.2015,0.1439,-0.8689,2.371
7.146000,2.2657,0.1605,-0.9065,2.446
7.150000,2.2770,0.1710,-0.9443,2.471
7.155000,2.2240,0.1614,-0.9797,2.436
7.159000,2.1029,0.1558,-1.0054,2.336
7.164000,1.9451,0.1583,-1.0329,2.208
7.170000,1.8172,0.1658,-1.0600,2.110
7.183000,1.7542,0.1724,-1.1062,2.081
7.184000,1.7322,0.1759,-1.1858,2.107
7.184000,1.7320,0.1583,-1.2622,2.149
7.189000,1.7432,0.1180,-1.3218,2.191
7.213000,1.7325,0.0794,-1.3677,2.209
7.214000,1.6863,0.0601,-1.4153,2.202
7.214000,1.6209,0.0486,-1.4607,2.183
7.215000,1.5633,0.0457,-1.4910,2.161
7.215000,1.5288,0.0320,-1.4761,2.125
7.221000,1.5076,0.0069,-1.4148,2.068
7.222000,1.4846,-0.0312,-1.3167,1.985
7.227000,1.4361,-0.0732,-1.2158,1.883
7.232000,1.3831,-0.0927,-1.1191,1.782
7.237000,1.3530,-0.0925,-1.0285,1.702
7.242000,1.3443,-0.0791,-0.9487,1.647
7.247000,1.3506,-0.0593,-0.8828,1.615
7.251000,1.3579,-0.0371,-0.8361,1.595
7.258000,1.3862,-0.0100,-0.8051,1.603
7.261000,1.4707,0.0181,-0.8110,1.680
7.267000,1.5628,0.0589,-0.8733,1.791
7.272000,1.6551,0.0975,-0.9490,1.910
7.276000,1.7178,0.1121,-1.0014,1.992
7.281000,1.7510,0.1109,-1.0273,2.033
7.287000,1.7615,0.1019,-1.0329,2.045
7.301000,1.7571,0.0916,-1.0151,2.031
7.302000,1.7342,0.0855,-0.9914,1.999
7.302000,1.6954,0.0867,-0.9717,1.956
7.305000,1.6507,0.0858,-0.9536,1.908
7.348000,1.5962,0.0814,-0.9253,1.847
7.349000,1.5415,0.0738,-0.8823,1.778
7.349000,1.4866,0.0587,-0.8342,1.706
7.350000,1.4419,0.0418,-0.7854,1.642
7.350000,1.4278,0.0325,-0.7622,1.619
7.350000,1.4434,0.0406,-0.7710,1.637
7.351000,1.4678,0.0626,-0.7707,1.659
7.351000,1.5083,0.1014,-0.7395,1.683
7.352000,1.5769,0.1539,-0.6921,1.729
7.354000,1.6595,0.2142,-0.6442,1.793
7.359000,1.7676,0.2823,-0.6076,1.890
7.364000,1.8966,0.3546,-0.5981,2.020
7.370000,2.0313,0.4430,-0.6017,2.164
7.375000,2.1500,0.5277,-0.6118,2.297
7.379000,2.2294,0.5941,-0.6049,2.385
7.385000,2.2618,0.6398,-0.5956,2.425
7.390000,2.2303,0.6613,-0.5974,2.402
7.394000,2.1522,0.6749,-0.6079,2.336
7.400000,2.0587,0.6823,-0.6240,2.257
7.403000,1.9625,0.6910,-0.6542,2.181
7.418000,1.8682,0.7028,-0.7143,2.120
7.419000,1.7803,0.7216,-0.8047,2.083
7.420000,1.7217,0.7304,-0.8979,2.075
7.424000,1.7027,0.7411,-0.9836,2.101
7.463000,1.7037,0.7511,-1.0408,2.133
7.464000,1.7242,0.7675,-1.0767,2.173
7.465000,1.7488,0.7733,-1.1025,2.207
7.465000,1.7735,0.7748,-1.1167,2.234
7.466000,1.7779,0.7763,-1.1145,2.237
7.466000,1.7674,0.7721,-1.0937,2.217
7.467000,1.7459,0.7589,-1.0561,2.177
7.467000,1.7440,0.7450,-1.0022,2.145
7.468000,1.7571,0.7301,-0.9409,2.123
7.473000,1.7803,0.7264,-0.8747,2.112
7.476000,1.8314,0.7164,-0.8159,2.129
7.481000,1.9058,0.7032,-0.7487,2.165
7.485000,1.9898,0.6879,-0.6726,2.210
7.491000,2.0672,0.6678,-0.6071,2.256
7.495000,2.1246,0.6317,-0.5505,2.284
7.501000,2.1664,0.5834,-0.4911,2.297
7.506000,2.1876,0.5253,-0.4169,2.288
7.512000,2.1810,0.4706,-0.3564,2.259
7.515000,2.1463,0.4088,-0.3070,2.206
7.521000,2.0821,0.3609,-0.2543,2.128
7.546000,1.9928,0.3211,-0.2042,2.029
7.547000,1.8824,0.2816,-0.1708,1.911
7.548000,1.7554,0.2430,-0.1447,1.778
7.548000,1.6387,0.2069,-0.1371,1.657
7.548000,1.5508,0.1817,-0.1271,1.567
7.556000,1.4893,0.1649,-0.1290,1.504
7.557000,1.4490,0.1522,-0.1400,1.464
7.559000,1.4141,0.1419,-0.1625,1.430
7.564000,1.3740,0.1295,-0.1789,1.392
7.569000,1.3408,0.1214,-0.1884,1.359
7.575000,1.3157,0.1285,-0.2055,1.338
7.579000,1.3027,0.1436,-0.2255,1.330
7.584000,1.3008,0.1693,-0.2355,1.333
7.589000,1.3042,0.1890,-0.2404,1.340
7.594000,1.3015,0.2064,-0.2377,1.339
7.599000,1.2993,0.2203,-0.2433,1.340
7.603000,1.2986,0.2298,-0.2594,1.344
7.613000,1.3062,0.2386,-0.2816,1.357
7.614000,1.3347,0.2523,-0.3117,1.394
7.617000,1.3875,0.2655,-0.3485,1.455
7.623000,1.4456,0.2769,-0.3893,1.522
7.654000,1.4973,0.2762,-0.4220,1.580
7.655000,1.5281,0.2681,-0.4538,1.616
7.655000,1.5286,0.2601,-0.4858,1.625
7.656000,1.5110,0.2501,-0.5175,1.617
7.656000,1.4854,0.2386,-0.5439,1.600
7.657000,1.4507,0.2178,-0.5534,1.568
7.657000,1.4175,0.2015,-0.5471,1.533
7.661000,1.3875,0.1812,-0.5280,1.496
7.666000,1.3677,0.1671,-0.5104,1.469
7.671000,1.3499,0.1439,-0.4809,1.440
7.676000,1.3438,0.1165,-0.4452,1.420
7.681000,1.3240,0.0723,-0.4093,1.388
7.686000,1.3013,0.0240,-0.3708,1.353
7.690000,1.2759,-0.0288,-0.3354,1.320
7.697000,1.2310,-0.0976,-0.2963,1.270
7.701000,1.1609,-0.1560,-0.2516,1.198
7.706000,1.0840,-0.2002,-0.2006,1.120
7.716000,1.0173,-0.2268,-0.1427,1.052
7.717000,0.9919,-0.2282,-0.0839,1.021
7.719000,0.9966,-0.2138,-0.0367,1.020
7.748000,1.0007,-0.2007,0.0067,1.021
7.749000,0.9966,-0.1848,0.0555,1.015
7.749000,0.9570,-0.1689,0.1195,0.979
7.750000,0.8718,-0.1609,0.1923,0.907
7.751000,0.7888,-0.1569,0.2653,0.847
7.751000,0.7470,-0.1508,0.3324,0.831
7.761000,0.7343,-0.1472,0.3896,0.844
7.761000,0.7321,-0.1589,0.4250,0.861
7.764000,0.7143,-0.1670,0.4372,0.854
7.769000,0.6943,-0.1882,0.4425,0.845
7.773000,0.7233,-0.2534,0.4350,0.881
7.779000,0.7524,-0.3064,0.4296,0.919
7.783000,0.7702,-0.3249,0.4301,0.940
7.788000,0.7890,-0.3310,0.4323,0.959
7.795000,0.8078,-0.3393,0.4362,0.979
7.798000,0.8078,-0.3691,0.4445,0.993
7.803000,0.7963,-0.4014,0.4521,1.000
7.810000,0.7856,-0.4314,0.4435,1.000
7.816000,0.7941,-0.4495,0.4130,1.002
7.820000,0.8042,-0.4565,0.3622,0.993
7.822000,0.7856,-0.4641,0.3068,0.963
7.850000,0.7412,-0.4697,0.2753,0.920
7.851000,0.6833,-0.4890,0.2782,0.885
7.852000,0.6486,-0.5071,0.3207,0.884
7.852000,0.6196,-0.5400,0.3976,0.913
7.853000,0.5654,-0.5757,0.4985,0.948
7.853000,0.4911,-0.5964,0.6323,0.998
7.864000,0.4057,-0.6111,0.7900,1.078
7.865000,0.3261,-0.6096,0.9551,1.179
7.867000,0.2521,-0.6062,1.1055,1.286
7.871000,0.2025,-0.5938,1.2244,1.376
7.876000,0.1754,-0.5798,1.2918,1.427
7.881000,0.1742,-0.5530,1.3140,1.436
7.886000,0.1813,-0.5171,1.2749,1.388
7.892000,0.2230,-0.4661,1.2080,1.314
7.896000,0.2802,-0.4101,1.1164,1.222
7.901000,0.3390,-0.3662,1.0166,1.132
7.907000,0.3883,-0.3310,0.9057,1.040
7.915000,0.4111,-0.3037,0.8024,0.951
7.916000,0.4164,-0.2886,0.7106,0.873
7.920000,0.4169,-0.2727,0.6037,0.783
7.930000,0.3959,-0.2509,0.4924,0.680
7.931000,0.3556,-0.2331,0.4006,0.584
7.957000,0.2887,-0.2302,0.3175,0.487
7.959000,0.2003,-0.2326,0.2421,0.391
7.959000,0.1119,-0.2368,0.1610,0.307
7.960000,0.0521,-0.2370,0.0785,0.255
7.961000,0.0433,-0.2216,0.0028,0.226
7.961000,0.0892,-0.1902,-0.0702,0.221
7.967000,0.1781,-0.1528,-0.1369,0.272
7.970000,0.2863,-0.1179,-0.2028,0.370
7.974000,0.4086,-0.0817,-0.2755,0.500
7.979000,0.5219,-0.0583,-0.3603,0.637
7.983000,0.5959,-0.0554,-0.4355,0.740
7.989000,0.6078,-0.0886,-0.4892,0.785
7.994000,0.5666,-0.1367,-0.5175,0.779
7.998000,0.4762,-0.1860,-0.5278,0.735
8.003000,0.3302,-0.2400,-0.5385,0.676
8.008000,0.1039,-0.3078,-0.5627,0.650
8.012000,-0.2020,-0.3601,-0.6262,0.750
8.017000,-0.5644,-0.3750,-0.7026,0.976
8.022000,-0.9172,-0.3506,-0.7849,1.257
8.032000,-1.1941,-0.3198,-0.8418,1.496
8.032000,-1.3689,-0.2883,-0.8293,1.626
8.037000,-1.4466,-0.2478,-0.7609,1.653
8.042000,-1.4646,-0.1858,-0.6552,1.615
8.071000,-1.4612,-0.0959,-0.5124,1.551
8.071000,-1.4456,0.0462,-0.3527,1.489
8.072000,-1.4092,0.2310,-0.1947,1.441
8.072000,-1.2817,0.4376,-0.0707,1.356
8.073000,-1.0459,0.6395,-0.0070,1.226
8.073000,-0.7780,0.8368,-0.0145,1.143
8.075000,-0.5385,1.0204,-0.0744,1.156
