time,gFx,gFy,gFz,TgF
5.398000,-1.9895,-5.7797,0.5695,6.139
5.433000,-2.0015,-5.8100,0.6188,6.176
5.434000,-1.9634,-5.8322,0.6437,6.187
5.435000,-1.8323,-5.8556,0.6560,6.171
5.435000,-1.6235,-5.8871,0.6433,6.141
5.436000,-1.3532,-5.9318,0.5942,6.113
5.437000,-1.0199,-6.0048,0.4975,6.111
5.438000,-0.6427,-6.0715,0.3935,6.118
5.438000,-0.2037,-6.1369,0.2548,6.146
5.442000,0.3118,-6.2070,0.0690,6.215
5.447000,0.9051,-6.3220,-0.1903,6.389
5.452000,1.4173,-6.4509,-0.5468,6.627
5.457000,1.8485,-6.5967,-0.9123,6.911
5.461000,2.2465,-6.7405,-1.1736,7.201
5.466000,2.7156,-6.8467,-1.3042,7.480
5.472000,3.2952,-6.8853,-1.2693,7.738
5.476000,3.9064,-6.9109,-1.1531,8.022
5.481000,4.4484,-6.9649,-1.0224,8.327
5.486000,4.8972,-7.0567,-0.9360,8.640
5.493000,5.3159,-7.1663,-0.9094,8.969
5.496000,5.7989,-7.2481,-0.7622,9.314
5.500000,6.3807,-7.3008,-0.3090,9.701
5.525000,7.1984,-7.3594,0.4990,10.307
5.526000,7.9939,-7.4505,1.5147,11.032
5.527000,7.9939,-7.5999,2.4789,11.305
5.527000,7.9939,-7.6371,3.3606,11.555
5.528000,7.9939,-7.3248,3.9703,11.546
5.531000,7.9939,-6.5434,4.0533,11.097
5.534000,7.9939,-5.7924,3.3994,10.441
5.544000,7.9939,-5.1751,2.3175,9.801
5.545000,7.9939,-4.5869,1.0188,9.273
5.549000,7.9939,-3.8112,-0.0350,8.856
5.577000,7.9939,-3.1088,-1.0884,8.646
5.578000,7.9939,-2.5557,-1.8296,8.590
5.578000,7.9939,-2.0571,-2.0877,8.514
5.579000,7.9939,-1.5417,-1.9669,8.375
5.580000,7.9939,-1.0771,-1.5738,8.218
5.580000,7.9939,-0.7025,-0.9936,8.086
5.606000,7.9939,-0.4503,-0.3231,8.013
5.607000,7.9939,-0.3565,0.2514,8.006
5.608000,7.9939,-0.2413,0.7370,8.031
5.608000,7.9077,-0.1207,1.1213,7.988
5.609000,6.8647,-0.0369,1.4097,7.008
5.609000,5.8980,0.0024,1.5618,6.101
5.612000,5.0762,0.0036,1.5694,5.313
5.617000,4.4628,-0.0406,1.4585,4.695
5.624000,4.0631,-0.1006,1.2730,4.259
5.628000,3.7806,-0.1172,1.1040,3.940
5.632000,3.5714,-0.0611,1.0173,3.714
5.644000,3.4449,0.0376,1.0185,3.593
5.646000,3.3846,0.1338,0.9941,3.530
5.646000,3.4898,0.2805,0.9936,3.639
5.651000,3.7599,0.5293,1.0478,3.939
5.682000,3.9713,0.8487,1.1548,4.222
5.683000,4.0756,1.1754,1.3198,4.442
5.684000,4.1220,1.4708,1.5144,4.631
5.684000,4.0162,1.7235,1.7559,4.710
5.685000,3.7039,1.9213,1.9928,4.624
5.685000,3.1587,2.1310,2.2013,4.401
5.686000,2.5495,2.3261,2.3126,4.154
5.694000,2.0414,2.4748,2.3519,3.978
5.696000,1.6996,2.5705,2.3463,3.873
5.700000,1.4823,2.6633,2.3212,3.831
5.709000,1.3448,2.7803,2.3187,3.862
5.711000,1.2662,2.9099,2.3395,3.943
5.715000,1.2323,3.0113,2.3571,4.018
5.719000,1.1990,3.1072,2.3754,4.091
5.742000,1.1299,3.2115,2.3873,4.158
5.744000,1.0433,3.2803,2.3995,4.196
5.744000,0.9842,3.2957,2.4264,4.209
5.745000,0.9847,3.2764,2.4640,4.216
5.746000,1.1104,3.2547,2.4840,4.242
5.749000,1.3121,3.2437,2.4630,4.279
5.755000,1.4659,3.1924,2.3964,4.252
5.759000,1.5477,3.0755,2.2743,4.126
5.764000,1.6112,2.9414,2.0880,3.951
5.768000,1.7079,2.8325,1.8817,3.805
5.774000,1.8695,2.7317,1.6829,3.713
5.779000,2.0287,2.6328,1.4851,3.640
5.784000,2.1613,2.5417,1.2988,3.580
5.793000,2.2873,2.4397,1.1538,3.538
5.794000,2.4177,2.3356,1.0539,3.523
5.797000,2.5708,2.2416,1.0124,3.558
5.802000,2.7930,2.1442,1.0698,3.680
5.827000,3.0274,2.0300,1.2146,3.842
5.828000,3.2657,1.8957,1.4153,4.033
5.829000,3.4957,1.7164,1.6116,4.215
5.830000,3.6886,1.5297,1.7855,4.374
5.830000,3.8627,1.3763,1.9373,4.535
5.832000,4.0482,1.1915,2.0167,4.677
5.837000,4.2545,0.9007,2.0299,4.799
5.842000,4.4748,0.5466,2.0089,4.935
5.846000,4.7189,0.2134,2.0252,5.140
5.851000,4.9961,-0.0696,2.0255,5.391
5.856000,5.3821,-0.2916,1.9547,5.733
5.862000,5.9156,-0.4896,1.8365,6.213
5.866000,6.5841,-0.7145,1.6773,6.832
5.872000,7.3620,-1.0512,1.5042,7.587
5.877000,7.9939,-1.4504,1.3416,8.234
5.881000,7.9939,-1.7837,1.2241,8.281
5.886000,7.9939,-2.0969,1.1433,8.343
5.890000,7.9939,-2.5311,1.0657,8.453
5.896000,7.9939,-3.1573,1.0659,8.661
5.900000,7.9939,-3.9555,1.2007,8.999
5.910000,7.9939,-4.7903,1.4851,9.437
5.912000,7.9939,-5.5070,1.8812,9.888
5.915000,7.9939,-6.1005,2.3673,10.331
5.919000,7.9939,-6.6125,2.8349,10.755
5.945000,7.9939,-7.0110,3.1259,11.083
5.947000,7.9939,-7.2464,3.1684,11.245
5.947000,7.9939,-7.3736,3.0339,11.291
5.948000,7.9939,-7.4818,2.7170,11.281
5.949000,7.9939,-7.5865,2.2755,11.253
5.949000,7.9939,-7.6278,1.7296,11.184
5.976000,7.9939,-7.5841,1.1387,11.078
5.977000,7.8758,-7.5028,0.6364,10.896
5.978000,7.5115,-7.3907,0.3217,10.543
5.979000,7.1296,-7.2337,0.1852,10.158
5.979000,6.7233,-7.0398,0.1181,9.735
5.980000,6.3365,-6.8237,0.1391,9.313
5.983000,5.9835,-6.6086,0.2267,8.918
5.988000,5.6143,-6.4067,0.4018,8.528
5.995000,5.2498,-6.2258,0.6286,8.168
5.997000,4.9077,-5.9992,0.9006,7.803
6.002000,4.5759,-5.7431,1.2173,7.443
6.021000,4.2938,-5.5023,1.5413,7.148
6.022000,4.0389,-5.3160,1.8084,6.917
6.023000,3.7735,-5.2157,1.9666,6.731
6.024000,3.5208,-5.1712,2.0013,6.568
6.027000,3.2686,-5.1641,1.9337,6.410
6.032000,3.0088,-5.1995,1.8206,6.277
6.036000,2.6863,-5.2296,1.7191,6.125
6.042000,2.3940,-5.2218,1.6299,5.971
6.046000,2.0932,-5.1969,1.5967,5.826
6.051000,1.7963,-5.1466,1.6392,5.692
6.069000,1.6024,-5.1060,1.6810,5.609
6.070000,1.5052,-5.0675,1.6407,5.535
6.071000,1.3619,-5.0272,1.5701,5.440
6.071000,1.0965,-5.0577,1.5081,5.390
6.077000,0.7532,-5.2135,1.3455,5.437
6.080000,0.3166,-5.4862,1.1208,5.608
6.085000,-0.1624,-5.7694,0.9844,5.855
6.091000,-0.6166,-6.0121,1.0491,6.134
6.095000,-0.9501,-6.2153,1.3306,6.427
6.100000,-1.1066,-6.4045,1.7479,6.730
6.105000,-1.1037,-6.5644,2.2396,7.023
6.110000,-1.0981,-6.7122,2.7453,7.335
6.115000,-1.2355,-6.8484,3.2131,7.665
6.119000,-1.5703,-6.9580,3.6065,7.993
6.130000,-2.1287,-7.0113,3.8631,8.283
6.131000,-2.7408,-6.9790,3.9695,8.484
6.134000,-3.1346,-6.9253,3.8977,8.543
6.166000,-3.3100,-6.7317,3.7552,8.389
6.167000,-3.1351,-6.5591,3.4858,8.062
6.167000,-2.8062,-6.4821,3.1587,7.738
6.168000,-2.4798,-6.4323,2.8991,7.479
6.169000,-2.2063,-6.3706,2.7179,7.269
6.169000,-2.1033,-6.3010,2.6376,7.147
6.170000,-2.1424,-6.2924,2.5548,7.121
6.174000,-2.2525,-6.3647,2.4921,7.197
6.178000,-2.3445,-6.5110,2.3846,7.320
6.183000,-2.3965,-6.7756,2.1481,7.501
6.188000,-2.3321,-7.2000,1.7718,7.773
6.193000,-2.0950,-7.8053,1.2434,8.177
6.198000,-1.5551,-7.9962,0.7009,8.176
6.202000,-0.7562,-7.9962,0.0783,8.032
6.207000,0.2514,-7.9962,-0.6083,8.023
6.213000,1.4667,-7.9962,-1.3262,8.237
6.217000,2.8662,-7.9962,-2.0245,8.732
6.232000,4.3031,-7.9962,-2.6815,9.468
6.235000,5.6048,-7.9962,-3.2934,10.305
6.237000,6.6344,-7.9962,-3.8186,11.070
6.238000,7.3821,-7.9962,-3.9869,11.590
6.271000,7.9627,-7.9962,-3.6235,11.852
6.274000,7.9939,-7.9962,-2.8522,11.661
6.275000,7.9939,-7.9962,-1.5218,11.409
6.276000,7.9939,-7.9962,0.1456,11.308
6.276000,7.9939,-7.9962,1.5413,11.411
6.277000,7.9939,-7.9962,2.2494,11.528
6.277000,7.9939,-7.9962,2.3351,11.545
6.278000,7.9939,-7.9962,1.9093,11.467
6.306000,7.9939,-7.9962,1.0315,11.354
6.307000,7.9939,-7.9962,-0.1095,11.307
6.307000,7.9939,-7.9962,-1.3760,11.390
6.308000,7.9939,-7.9962,-2.5604,11.593
6.308000,7.9939,-7.9962,-3.5906,11.863
6.309000,7.9939,-7.7315,-4.2173,11.894
6.310000,7.9939,-6.3689,-4.5157,11.174
6.315000,7.9939,-4.7593,-3.5486,9.957
6.320000,7.9939,-3.2868,-2.0662,8.887
6.329000,7.9939,-2.4883,-1.0439,8.437
6.331000,7.9939,-2.1377,-0.1373,8.276
6.334000,7.9939,-2.0283,0.1820,8.249
6.339000,7.5210,-1.9805,-0.0236,7.777
6.364000,6.6195,-1.8091,-0.3620,6.872
6.365000,5.8831,-1.5781,-0.8000,6.143
6.366000,5.3086,-1.4211,-1.3516,5.659
6.367000,4.9409,-1.3198,-1.8179,5.428
6.367000,4.7004,-1.2218,-2.0067,5.255
6.369000,4.5116,-1.1579,-1.8419,5.009
6.379000,4.3441,-1.1484,-1.3635,4.696
6.381000,4.1871,-1.1034,-0.5793,4.369
6.383000,4.0846,-0.9796,0.3871,4.218
6.388000,3.9720,-0.8429,1.3819,4.289
6.413000,3.7728,-0.6903,2.2670,4.455
6.414000,3.4708,-0.4908,2.9472,4.580
6.415000,3.0952,-0.2816,3.3669,4.582
6.415000,2.7043,-0.1246,3.5063,4.430
6.416000,2.3874,-0.0064,3.4236,4.174
6.417000,2.1655,0.0991,3.1831,3.851
6.422000,2.0004,0.2114,2.8793,3.512
6.426000,1.9047,0.3188,2.5792,3.222
6.432000,1.8224,0.4663,2.4139,3.060
6.436000,1.8002,0.5737,2.3563,3.020
6.445000,1.8212,0.6323,2.3785,3.062
6.448000,1.8566,0.7046,2.4022,3.117
6.451000,1.8976,0.7803,2.4203,3.173
6.456000,2.0632,0.7757,2.3402,3.215
6.476000,1.9179,1.0457,2.5038,3.323
6.477000,1.8082,1.3040,2.4870,3.340
6.477000,1.8334,1.4002,2.4689,3.379
6.477000,1.8803,1.4479,2.3649,3.350
6.481000,1.8966,1.5319,2.2499,3.317
6.485000,1.9059,1.6434,2.1739,3.326
6.490000,1.9628,1.7411,2.0826,3.350
6.495000,2.1098,1.7824,1.8883,3.346
6.500000,2.2534,1.8393,1.6343,3.336
6.505000,2.3764,1.8935,1.3240,3.314
6.510000,2.4921,1.9389,1.0024,3.313
6.514000,2.5920,1.9821,0.6967,3.337
6.519000,2.6933,2.0143,0.4367,3.392
6.525000,2.8144,2.0280,0.2726,3.480
6.530000,2.9077,2.0036,0.2223,3.538
6.535000,2.9336,1.9640,0.3078,3.544
6.541000,2.9395,1.8903,0.5012,3.531
6.546000,2.9724,1.7953,0.7299,3.548
6.550000,3.0501,1.6532,0.9834,3.606
6.555000,3.2012,1.4657,1.3511,3.771
6.560000,3.4525,1.2540,1.9366,4.152
6.564000,3.7164,0.9524,2.5797,4.623
6.569000,3.8990,0.6138,3.1242,5.034
6.578000,4.0641,0.3398,3.4055,5.313
6.581000,4.3383,0.1069,3.2492,5.421
6.583000,4.6027,-0.1038,2.7829,5.380
6.587000,4.8667,-0.2659,2.2154,5.354
6.625000,5.1782,-0.4232,1.6246,5.444
6.626000,5.4705,-0.5887,1.0998,5.611
6.627000,5.7051,-0.7299,0.6711,5.791
6.627000,5.9722,-0.9110,0.4072,6.055
6.628000,6.2828,-1.2084,0.3344,6.407
6.628000,6.5878,-1.6027,0.4113,6.792
6.629000,6.8644,-2.0327,0.6081,7.185
6.629000,7.0515,-2.4590,0.8491,7.516
6.632000,7.1774,-2.9237,1.1257,7.831
6.637000,7.2995,-3.4836,1.3894,8.207
6.641000,7.4490,-4.1111,1.6431,8.665
6.646000,7.6255,-4.7242,1.8468,9.158
6.651000,7.9070,-5.3253,1.9720,9.735
6.655000,7.9939,-5.9350,2.1100,10.177
6.664000,7.9939,-6.5686,2.2828,10.595
6.666000,7.9939,-7.2256,2.3973,11.039
6.671000,7.9939,-7.9286,2.3705,11.506
6.704000,7.9939,-7.9962,2.2396,11.526
6.705000,7.9939,-7.9962,2.1197,11.504
6.706000,7.9939,-7.9962,2.0846,11.497
6.707000,7.9939,-7.9962,2.0758,11.496
6.707000,7.9939,-7.9962,1.8753,11.461
6.708000,7.9939,-7.9962,1.6104,11.421
6.709000,7.6692,-7.9962,1.5154,11.183
6.713000,7.1496,-7.9962,1.5022,10.831
6.719000,6.6749,-7.9962,1.5179,10.526
6.720000,6.4379,-7.9962,1.5274,10.379
6.753000,6.0340,-7.9962,1.6138,10.147
6.754000,5.5169,-7.6466,1.7291,9.586
6.755000,5.2446,-7.1993,1.8717,9.102
6.755000,5.1418,-6.8797,2.0348,8.827
6.756000,5.0808,-6.6553,2.1390,8.642
6.757000,4.9809,-6.4135,2.1791,8.408
6.758000,4.8723,-6.1479,2.2352,8.157
6.762000,4.8095,-5.9291,2.2919,7.971
6.768000,4.7011,-5.8146,2.3121,7.827
6.769000,4.5495,-5.7304,2.3551,7.686
6.773000,4.3810,-5.6127,2.3478,7.497
6.797000,4.2350,-5.5480,2.2665,7.338
6.798000,4.0890,-5.5521,2.1300,7.217
6.798000,3.9339,-5.5719,1.9356,7.090
6.799000,3.6952,-5.6085,1.6973,6.928
6.799000,3.3567,-5.6752,1.5108,6.764
6.802000,3.0012,-5.7240,1.3853,6.610
6.807000,2.7219,-5.7501,1.3616,6.506
6.812000,2.5886,-5.7489,1.3760,6.453
6.817000,2.5825,-5.7462,1.4666,6.468
6.821000,2.6169,-5.7824,1.6167,6.550
6.841000,2.6301,-5.8231,1.8165,6.643
6.843000,2.6308,-5.8847,2.0487,6.764
6.843000,2.6379,-5.9755,2.2733,6.916
6.844000,2.6264,-6.0519,2.3849,7.015
6.846000,2.5046,-6.1135,2.3319,7.006
6.851000,2.2338,-6.1938,2.1327,6.921
6.856000,1.8204,-6.2922,1.8521,6.807
6.861000,1.3126,-6.3813,1.5779,6.703
6.866000,0.7495,-6.4382,1.3328,6.617
6.871000,0.1264,-6.4394,1.1372,6.540
6.875000,-0.5252,-6.4038,0.9680,6.498
6.881000,-1.1486,-6.3820,0.8000,6.534
6.885000,-1.6833,-6.3591,0.6125,6.607
6.890000,-2.1214,-6.3398,0.4140,6.698
6.900000,-2.4512,-6.2707,0.2628,6.738
6.902000,-2.7139,-6.1618,0.1469,6.735
6.905000,-3.0172,-6.0522,0.0316,6.763
6.941000,-3.3754,-5.9953,-0.1403,6.882
6.942000,-3.6826,-6.0026,-0.3837,7.053
6.943000,-3.8994,-6.0326,-0.7009,7.217
6.944000,-3.9807,-6.1325,-1.0683,7.389
6.945000,-3.7839,-6.1987,-1.4451,7.405
6.945000,-3.4247,-6.1826,-1.7794,7.288
6.946000,-2.9850,-6.2692,-2.0257,7.233
6.947000,-2.3121,-6.4931,-2.1681,7.225
6.950000,-1.4125,-6.7356,-2.1869,7.221
6.953000,-0.3924,-6.9148,-2.1693,7.258
6.959000,0.7261,-7.0052,-2.2081,7.381
6.963000,1.9709,-6.9800,-2.2149,7.584
6.968000,3.3448,-6.8941,-2.1314,7.954
6.973000,4.7648,-6.8084,-1.9468,8.535
6.978000,5.9830,-6.7554,-1.7066,9.184
6.983000,6.7526,-6.7319,-1.4422,9.643
6.988000,7.1689,-6.6489,-1.1081,9.840
6.997000,7.3410,-6.5339,-0.7841,9.859
6.999000,7.4204,-6.4380,-0.4794,9.836
7.002000,7.5786,-6.3762,-0.1740,9.906
7.007000,7.8213,-6.3122,0.1425,10.052
7.053000,7.9939,-6.1503,0.5483,10.101
7.055000,7.9939,-5.9064,0.8288,9.974
7.056000,7.9939,-5.7099,0.9817,9.873
7.057000,7.9939,-5.5155,1.1328,9.778
7.058000,7.9939,-4.9476,1.0920,9.464
7.059000,7.9939,-3.8808,0.5961,8.906
7.059000,7.9939,-2.7909,-0.3126,8.473
7.060000,7.9939,-1.8193,-1.3223,8.304
7.061000,7.9939,-1.1674,-1.7117,8.258
7.061000,7.9939,-0.8861,-1.3904,8.162
7.062000,7.9939,-0.8680,-1.1985,8.130
7.084000,7.9939,-1.0504,-1.2505,8.159
7.085000,6.6005,-1.3840,-1.2998,6.868
7.086000,5.7437,-1.7385,-1.1841,6.117
7.086000,5.7774,-1.9187,-0.8073,6.141
7.087000,6.4320,-1.8960,-0.2602,6.711
7.113000,7.2006,-1.7666,0.3290,7.421
7.114000,7.6768,-1.5434,0.8691,7.878
7.115000,7.6606,-1.2638,1.3697,7.884
7.115000,7.2175,-0.9718,1.7308,7.485
7.116000,6.5238,-0.7775,1.8460,6.824
7.116000,5.8936,-0.6466,1.8321,6.206
7.119000,5.4732,-0.4759,1.8370,5.793
7.124000,5.3372,-0.2664,1.8785,5.664
7.129000,5.4392,-0.0401,1.9605,5.782
7.134000,5.6585,0.2287,2.0069,6.008
7.138000,5.6956,0.5318,1.9425,6.041
7.149000,5.2725,0.7771,1.6793,5.588
7.151000,4.4904,0.9327,1.3511,4.781
7.153000,3.6099,0.9881,0.9824,3.870
7.158000,2.7295,1.0579,0.7793,3.029
7.193000,2.0812,1.1082,0.6989,2.459
7.194000,1.7084,1.0655,0.7141,2.136
7.195000,1.7318,0.9363,0.7329,2.101
7.195000,1.4442,1.0657,0.8022,1.966
7.196000,1.2655,1.2093,0.9052,1.971
7.196000,1.3455,1.0738,0.9853,1.984
7.197000,1.3961,0.8152,1.1450,1.981
7.197000,1.2567,0.7532,1.5401,2.126
7.202000,1.2005,0.7420,2.1278,2.553
7.207000,1.3053,0.6057,2.7436,3.098
7.212000,1.4767,0.7559,3.5464,3.915
7.217000,1.8537,0.9068,4.1651,4.648
7.222000,2.2038,1.0086,4.5758,5.178
7.231000,2.5520,1.2032,4.8554,5.616
7.233000,2.8425,1.4391,4.9689,5.903
7.236000,2.9802,1.5995,4.8622,5.923
7.241000,2.9622,1.6867,4.6744,5.785
7.281000,2.8708,1.7177,4.3617,5.497
7.282000,2.7641,1.7372,3.9424,5.119
7.283000,2.6789,1.7543,3.4746,4.725
7.284000,2.6692,1.8009,2.9343,4.356
7.284000,2.7978,1.8393,2.3019,4.063
7.285000,3.0349,1.7987,1.6710,3.904
7.285000,3.2039,2.0212,1.2344,3.984
7.286000,3.5372,2.1310,1.0823,4.269
7.286000,3.9068,1.9623,0.9853,4.482
7.290000,4.2594,1.8673,1.1103,4.781
7.295000,4.5773,1.7194,1.5147,5.119
7.301000,4.8076,1.4088,2.0001,5.394
7.305000,5.0415,1.0203,2.3698,5.663
7.311000,5.2207,0.6013,2.5673,5.849
7.315000,5.4109,0.2307,2.6327,6.022
7.319000,5.6653,-0.1106,2.6066,6.237
7.325000,6.0011,-0.3890,2.5570,6.535
7.329000,6.4022,-0.6498,2.4103,6.872
7.334000,6.8810,-0.9831,2.2252,7.298
7.339000,7.3330,-1.3647,2.1041,7.750
7.354000,7.6699,-1.7607,2.0602,8.135
7.356000,7.8723,-2.2293,2.0279,8.429
7.357000,7.9681,-2.8350,1.9410,8.677
7.359000,7.9939,-3.5092,1.7684,8.908
7.408000,7.9141,-4.2124,1.4956,9.089
7.409000,7.8015,-4.8719,1.1304,9.267
7.410000,7.7378,-5.4545,0.6752,9.491
7.410000,7.6174,-5.9384,0.2431,9.662
7.412000,7.6160,-6.2878,-0.0946,9.877
7.412000,7.7634,-6.4470,-0.3070,10.096
7.413000,7.9939,-6.7380,-0.6130,10.473
7.414000,7.9939,-7.1834,-0.9016,10.785
7.415000,7.9939,-7.5511,-1.0976,11.051
7.415000,7.9939,-7.7438,-1.2283,11.197
7.416000,7.9939,-7.8551,-1.2583,11.278
7.417000,7.9939,-7.8475,-1.2102,11.267
7.422000,7.9939,-7.8209,-1.1206,11.239
7.430000,7.9939,-7.8175,-0.9140,11.218
7.465000,7.8472,-7.8014,-0.6066,11.082
7.466000,7.4538,-7.7176,-0.2775,10.733
7.467000,7.1223,-7.5968,0.1000,10.414
7.468000,6.8886,-7.4700,0.4472,10.171
7.468000,6.6972,-7.3172,0.7207,9.945
7.469000,6.5165,-7.1311,0.8596,9.698
7.470000,6.3368,-6.9473,0.9106,9.447
7.470000,6.1351,-6.8120,0.9507,9.217
7.471000,5.8746,-6.7100,0.9946,8.973
7.475000,5.6114,-6.6096,1.0434,8.733
7.482000,5.3994,-6.4856,1.0474,8.504
7.485000,5.2197,-6.3640,1.0068,8.292
7.490000,5.1042,-6.2705,0.9253,8.138
7.513000,5.0295,-6.2099,0.7993,8.031
7.514000,4.9338,-6.1916,0.6555,7.944
7.514000,4.8054,-6.1523,0.4948,7.822
7.515000,4.6203,-6.0517,0.4125,7.625
7.515000,4.5427,-6.1413,0.1791,7.641
7.519000,4.5021,-6.2275,0.0392,7.685
7.524000,4.3314,-6.3073,0.0341,7.651
7.529000,4.0951,-6.3266,0.1669,7.538
7.534000,3.8280,-6.3239,0.3498,7.401
7.539000,3.4974,-6.3884,0.4218,7.295
7.548000,3.1372,-6.4812,0.4025,7.212
7.549000,2.7856,-6.5986,0.3642,7.172
7.553000,2.4851,-6.7568,0.3705,7.209
7.558000,2.2390,-6.9148,0.3654,7.277
7.581000,1.9906,-7.0603,0.3486,7.344
7.582000,1.7037,-7.2347,0.3486,7.441
7.583000,1.3648,-7.3980,0.4072,7.534
7.583000,0.9429,-7.5059,0.5278,7.583
7.584000,0.4385,-7.5992,0.6638,7.641
7.588000,-0.1251,-7.6729,0.8420,7.720
7.592000,-0.7499,-7.6976,1.0915,7.811
7.598000,-1.4321,-7.6539,1.4053,7.913
7.602000,-2.0549,-7.5682,1.6959,8.023
7.607000,-2.6129,-7.4166,1.9156,8.093
7.612000,-3.0558,-7.2229,1.9618,8.084
7.618000,-3.4198,-7.0181,1.8592,8.025
7.622000,-3.7812,-6.8040,1.6690,7.961
7.627000,-4.1081,-6.5835,1.4163,7.888
7.632000,-4.3406,-6.3847,1.0613,7.793
7.637000,-4.5225,-6.2651,0.5412,7.746
7.642000,-4.6473,-6.2316,-0.1124,7.775
7.647000,-4.7046,-6.2402,-0.8327,7.859
7.652000,-4.5979,-6.2617,-1.4544,7.903
7.656000,-4.2729,-6.3029,-1.8846,7.845
7.673000,-3.7614,-6.3823,-2.1153,7.704
7.675000,-3.0997,-6.4926,-2.1205,7.501
7.676000,-2.3929,-6.6406,-1.9820,7.332
7.677000,-1.7046,-6.8897,-1.8309,7.330
7.716000,-0.9359,-7.1968,-1.6507,7.443
7.717000,-0.0950,-7.4339,-1.4014,7.565
7.718000,0.8301,-7.5872,-1.1064,7.712
7.718000,1.8910,-7.7545,-0.7453,8.016
7.719000,3.0625,-7.8976,-0.3659,8.478
7.720000,4.2504,-7.9315,0.0595,8.999
7.720000,5.3040,-7.8426,0.5038,9.481
7.721000,6.0213,-7.6371,0.9753,9.774
7.721000,6.2298,-7.3587,1.3311,9.733
7.724000,6.3055,-7.1204,1.4751,9.625
7.729000,6.4799,-6.9968,1.4204,9.642
7.734000,6.6122,-6.9937,1.2756,9.709
7.738000,6.8593,-7.1465,1.1509,9.972
7.743000,7.4072,-7.3594,0.8908,10.480
7.751000,7.9939,-7.3570,0.4941,10.875
7.753000,7.9939,-6.7610,0.0255,10.470
7.758000,7.9939,-5.5782,-0.6420,9.769
7.778000,7.9939,-4.2146,-1.3252,9.134
7.779000,7.9939,-3.1090,-1.5684,8.719
7.780000,7.9939,-2.4881,-1.1504,8.451
7.780000,7.9939,-2.4236,-0.1608,8.355
7.808000,7.9939,-2.6268,1.0259,8.477
7.809000,7.7913,-2.8167,1.9972,8.522
7.812000,6.6337,-2.8382,2.4479,7.619
7.813000,6.6110,-2.7559,2.2352,7.503
7.814000,7.3464,-2.5977,1.4322,7.923
7.814000,7.9939,-2.2674,0.4951,8.324
7.814000,7.9939,-1.8494,-0.3859,8.214
7.817000,7.9939,-1.3603,-1.0359,8.175
7.839000,7.9939,-0.8058,-1.3628,8.149
7.840000,7.9939,-0.3255,-1.3657,8.116
7.841000,7.9082,-0.0235,-1.1391,7.990
7.842000,7.1706,0.0998,-0.6503,7.201
7.842000,6.6762,0.0988,-0.0321,6.677
7.852000,6.5302,0.1394,0.6049,6.560
7.853000,6.7489,0.3689,1.1428,6.855
7.856000,6.8376,0.6792,1.5293,7.039
7.861000,6.4623,0.8531,1.7220,6.742
7.872000,5.6534,0.8580,1.7767,5.988
7.873000,4.6474,0.7696,1.7413,5.022
7.875000,3.6129,0.6973,1.6644,4.038
7.884000,2.7124,0.6519,1.5459,3.189
7.885000,1.9699,0.7259,1.5318,2.599
7.890000,1.5878,0.8301,1.5181,2.348
7.899000,1.5140,0.9363,1.5181,2.340
7.900000,1.5773,1.0643,1.5142,2.432
7.904000,1.5912,1.2655,1.5096,2.532
7.909000,1.4955,1.4957,1.5069,2.597
7.929000,1.3192,1.6725,1.4480,2.576
7.930000,1.0670,1.8012,1.3467,2.489
7.930000,0.7537,1.9250,1.2280,2.404
7.931000,0.4534,2.0199,1.1301,2.359
7.934000,0.0744,2.1315,1.1089,2.404
7.938000,-0.2325,2.2199,1.0928,2.485
7.943000,-0.3390,2.2250,1.1072,2.508
7.948000,-0.3084,2.2065,1.1641,2.514
7.953000,-0.2279,2.2651,1.2564,2.600
7.957000,-0.1243,2.3547,1.3535,2.719
7.963000,-0.0650,2.4599,1.4358,2.849
7.968000,-0.0079,2.5608,1.5105,2.973
7.973000,0.0932,2.6186,1.5342,3.036
7.985000,0.1941,2.5984,1.4707,2.992
7.986000,0.2866,2.5144,1.3621,2.874
7.987000,0.3606,2.4245,1.2136,2.735
7.992000,0.4670,2.3603,1.0539,2.627
8.033000,0.6463,2.3120,0.9284,2.574
8.034000,0.8560,2.2453,0.8220,2.540
8.035000,1.0245,2.1909,0.7490,2.532
8.035000,1.2137,2.0949,0.6757,2.514
8.036000,1.4320,1.9887,0.6113,2.526
8.037000,1.6647,1.9279,0.5671,2.609
8.037000,1.8856,1.9472,0.6169,2.780
8.038000,2.1283,2.0077,0.7087,3.010
8.038000,2.4460,2.0029,0.7873,3.258
8.041000,2.7891,1.9027,0.9104,3.497
8.047000,3.1050,1.7697,1.0972,3.739
8.053000,3.3821,1.6249,1.2866,3.967
8.055000,3.6837,1.4481,1.3838,4.193
8.060000,4.0424,1.2452,1.3130,4.429
8.066000,4.5287,1.0076,1.0124,4.749
8.071000,4.9941,0.7727,0.5930,5.088
8.075000,5.3196,0.6446,0.2040,5.362
8.081000,5.6123,0.5684,-0.2238,5.645
8.085000,5.9798,0.4290,-0.5629,6.022
8.089000,6.3705,0.2280,-0.7563,6.419
8.095000,6.8263,0.0556,-0.8855,6.884
8.104000,7.2888,-0.2310,-0.7785,7.334
8.107000,7.6799,-0.7186,-0.3761,7.723
8.109000,7.9717,-1.3263,0.1549,8.083
8.117000,7.9939,-2.0689,0.8423,8.300
