time,gFx,gFy,gFz,TgF
2.692000,0.9791,2.0268,3.0610,3.799
2.696000,1.1610,2.0136,2.7231,3.580
2.702000,1.3812,2.0104,2.3273,3.371
2.708000,1.6183,2.0004,1.9185,3.210
2.711000,1.8598,2.0129,1.4983,3.123
2.727000,2.0871,2.0324,1.0955,3.112
2.728000,2.3088,2.0500,0.6938,3.165
2.728000,2.4748,2.0434,0.3410,3.227
2.737000,2.5427,1.9972,0.0451,3.234
2.738000,2.5146,1.9071,-0.1740,3.161
2.741000,2.4077,1.7733,-0.3307,3.008
2.745000,2.2531,1.5995,-0.4086,2.793
2.754000,2.0868,1.4242,-0.4069,2.559
2.755000,2.0133,1.2606,-0.3522,2.401
2.760000,2.0778,1.0946,-0.2570,2.362
2.765000,2.3063,0.9358,-0.1364,2.493
2.770000,2.5959,0.7530,-0.0160,2.703
2.775000,2.8376,0.5684,0.0956,2.896
2.780000,2.9944,0.4116,0.2021,3.029
2.785000,3.1221,0.2864,0.2912,3.149
2.790000,3.2637,0.1933,0.3507,3.288
2.795000,3.4761,0.1123,0.3847,3.499
2.799000,3.8299,-0.0057,0.3852,3.849
2.806000,4.2650,-0.1556,0.3507,4.282
2.810000,4.7409,-0.3265,0.3305,4.764
2.821000,5.1833,-0.5641,0.3244,5.224
2.823000,5.5623,-0.8573,0.3234,5.637
2.825000,5.8301,-1.1335,0.3305,5.948
2.829000,6.0369,-1.3583,0.3456,6.198
2.854000,6.2901,-1.5549,0.3498,6.489
2.856000,6.6496,-1.7353,0.3354,6.880
2.856000,7.1149,-1.9324,0.2782,7.378
2.857000,7.5986,-2.2075,0.1669,7.915
2.858000,7.9654,-2.5272,-0.0216,8.357
2.858000,7.9939,-2.8099,-0.2877,8.478
2.863000,7.9939,-3.0758,-0.6276,8.588
2.867000,7.9939,-3.3925,-0.9890,8.740
2.873000,7.9939,-3.6916,-1.2493,8.893
2.877000,7.6062,-3.8840,-1.3396,8.645
2.883000,7.0856,-3.9856,-1.2886,8.231
2.888000,6.6696,-4.0674,-1.1533,7.897
2.892000,6.2484,-4.1413,-1.0947,7.576
2.897000,5.6021,-4.1601,-1.1352,7.070
2.902000,4.8630,-4.2327,-1.2668,6.570
2.907000,4.1862,-4.4341,-1.4507,6.268
2.912000,3.6781,-4.7588,-1.5703,6.216
2.920000,3.2491,-5.0357,-1.4541,6.167
2.922000,2.7451,-5.0330,-1.0144,5.822
2.926000,2.2209,-4.7896,-0.5002,5.303
2.930000,1.8148,-4.5493,-0.1151,4.899
2.948000,1.5626,-4.4473,0.1317,4.716
2.949000,1.3285,-4.4304,0.2646,4.633
2.949000,1.1068,-4.4055,0.3283,4.554
2.951000,0.9515,-4.3494,0.3761,4.468
2.955000,0.8428,-4.2717,0.4037,4.373
2.960000,0.7161,-4.1809,0.3891,4.260
2.965000,0.5635,-4.1123,0.3254,4.163
2.970000,0.3926,-4.0710,0.2201,4.096
2.975000,0.1765,-4.0449,0.1002,4.050
2.980000,-0.0508,-4.0429,-0.0167,4.043
2.985000,-0.2940,-4.0649,-0.1410,4.078
2.989000,-0.5995,-4.0725,-0.2587,4.124
2.994000,-0.9303,-4.0735,-0.3400,4.192
2.999000,-1.2348,-4.0883,-0.3703,4.287
3.005000,-1.5461,-4.0866,-0.3542,4.384
3.009000,-1.8694,-4.0564,-0.3065,4.477
3.014000,-2.1489,-4.0112,-0.2260,4.556
3.019000,-2.3636,-3.9611,-0.1256,4.614
3.024000,-2.5196,-3.9152,-0.0419,4.656
3.029000,-2.6351,-3.8725,-0.0089,4.684
3.039000,-2.7244,-3.8281,-0.0441,4.699
3.040000,-2.7713,-3.7787,-0.1388,4.688
3.043000,-2.7994,-3.7209,-0.2416,4.663
3.074000,-2.8016,-3.6664,-0.3517,4.628
3.075000,-2.7620,-3.6261,-0.4482,4.580
3.076000,-2.7032,-3.5942,-0.5116,4.526
3.076000,-2.6004,-3.5671,-0.5380,4.447
3.077000,-2.4324,-3.5282,-0.5427,4.320
3.078000,-2.1980,-3.4672,-0.5368,4.140
3.079000,-1.9463,-3.4042,-0.5278,3.957
3.084000,-1.6787,-3.3519,-0.5136,3.784
3.087000,-1.4045,-3.3102,-0.5104,3.632
3.092000,-1.1252,-3.2804,-0.5153,3.506
3.096000,-0.8725,-3.2489,-0.5522,3.409
3.103000,-0.6383,-3.2074,-0.6345,3.331
3.107000,-0.3409,-3.1932,-0.7766,3.304
3.111000,-0.0306,-3.2731,-1.0029,3.423
3.116000,0.2085,-3.4062,-1.2078,3.620
3.122000,0.3716,-3.5688,-1.3433,3.831
3.126000,0.4832,-3.7033,-1.3677,3.977
3.131000,0.6177,-3.7919,-1.2405,4.037
3.136000,0.8648,-3.8632,-0.9880,4.080
3.141000,1.2725,-3.9453,-0.6791,4.201
3.145000,1.7982,-4.0073,-0.3744,4.408
3.154000,2.3984,-4.0630,-0.1207,4.720
3.156000,3.0156,-4.1015,0.0700,5.091
3.161000,3.6068,-4.0798,0.2130,5.450
3.191000,4.1771,-3.9963,0.3468,5.791
3.193000,4.7246,-3.8352,0.4882,6.105
3.193000,5.2195,-3.6005,0.5771,6.367
3.194000,5.6111,-3.3256,0.5830,6.549
3.195000,5.8782,-3.0585,0.5099,6.646
3.195000,6.0301,-2.8614,0.4418,6.689
3.196000,6.0850,-2.7586,0.4365,6.695
3.199000,6.0704,-2.7025,0.4780,6.662
3.204000,6.0623,-2.6282,0.4985,6.626
3.209000,6.0728,-2.4734,0.4511,6.573
3.214000,6.0775,-2.2154,0.3095,6.476
3.219000,6.0665,-1.9087,0.0836,6.360
3.224000,6.0257,-1.6067,-0.2020,6.240
3.229000,5.9324,-1.3327,-0.5217,6.103
3.233000,5.7784,-1.1005,-0.8440,5.942
3.239000,5.5757,-0.9315,-1.1494,5.769
3.244000,5.3291,-0.8107,-1.4173,5.574
3.248000,5.0320,-0.6879,-1.6236,5.332
3.254000,4.7106,-0.5565,-1.7510,5.056
3.258000,4.3788,-0.4322,-1.7828,4.748
3.264000,4.0179,-0.3458,-1.7142,4.382
3.277000,3.6524,-0.2904,-1.5740,3.988
3.280000,3.3304,-0.2591,-1.3980,3.621
3.281000,3.0362,-0.2335,-1.1855,3.268
3.283000,2.7766,-0.2059,-0.9431,2.940
3.317000,2.5656,-0.1788,-0.6889,2.663
3.318000,2.4221,-0.1370,-0.4728,2.472
3.318000,2.3144,-0.0621,-0.3156,2.337
3.319000,2.2204,0.0415,-0.2103,2.231
3.319000,2.1088,0.1704,-0.1637,2.122
3.320000,1.9604,0.3220,-0.1586,1.993
3.320000,1.7919,0.4922,-0.1723,1.866
3.323000,1.6273,0.6607,-0.1710,1.765
3.327000,1.4877,0.8143,-0.1246,1.700
3.331000,1.3617,0.9444,-0.0326,1.657
3.337000,1.2545,1.0711,0.1268,1.654
3.341000,1.1712,1.2244,0.3273,1.726
3.345000,1.0989,1.3929,0.5468,1.857
3.358000,1.0303,1.5582,0.7526,2.014
3.360000,0.9791,1.6898,0.9438,2.169
3.361000,0.9659,1.7929,1.1135,2.321
3.364000,0.9512,1.8893,1.2642,2.464
3.383000,0.8951,1.9816,1.3770,2.574
3.384000,0.8338,2.0241,1.4295,2.614
3.384000,0.8047,2.0373,1.4285,2.615
3.386000,0.7908,2.0405,1.3694,2.581
3.389000,0.7957,2.0698,1.2869,2.564
3.394000,0.8313,2.1391,1.1978,2.589
3.400000,0.9170,2.2101,1.1240,2.644
3.405000,1.0648,2.2570,1.0903,2.723
3.409000,1.2625,2.2631,1.1042,2.817
3.413000,1.4479,2.2280,1.1860,2.910
3.418000,1.5848,2.1647,1.3059,2.984
3.424000,1.6725,2.0737,1.4253,3.021
3.428000,1.7159,1.9958,1.5079,3.033
3.434000,1.7433,1.9259,1.5352,3.017
3.438000,1.7911,1.8720,1.5142,3.001
3.443000,1.8837,1.8427,1.4436,3.005
3.448000,1.9977,1.8178,1.3135,3.003
3.453000,2.0964,1.7899,1.1492,2.986
3.457000,2.1584,1.7592,0.9416,2.939
3.462000,2.1992,1.7279,0.7258,2.889
3.471000,2.2153,1.7099,0.5551,2.853
3.472000,2.2118,1.6911,0.4470,2.820
3.477000,2.2145,1.6515,0.3781,2.788
3.481000,2.2106,1.5853,0.3547,2.743
3.494000,2.1823,1.4989,0.3730,2.674
3.495000,2.1584,1.3956,0.4093,2.603
3.497000,2.1427,1.2899,0.4526,2.542
3.505000,2.1598,1.1981,0.4921,2.518
3.507000,2.2084,1.1204,0.4943,2.525
3.512000,2.3290,1.0167,0.4767,2.586
3.517000,2.5735,0.8689,0.4308,2.750
3.521000,2.9124,0.7054,0.3495,3.017
3.525000,3.2618,0.5403,0.2116,3.313
3.531000,3.5240,0.3875,0.0360,3.545
3.536000,3.6771,0.2876,-0.1884,3.693
3.541000,3.7623,0.2891,-0.4694,3.802
3.546000,3.9066,0.3120,-0.8059,4.001
3.552000,4.2191,0.2595,-1.0952,4.367
3.555000,4.6262,0.1164,-1.3042,4.808
3.561000,5.0439,-0.0948,-1.3860,5.232
3.565000,5.4126,-0.3575,-1.3259,5.584
3.571000,5.6748,-0.6293,-1.1401,5.822
3.575000,5.8082,-0.8964,-0.8835,5.943
3.580000,5.8966,-1.1820,-0.6164,6.045
3.589000,5.9974,-1.4980,-0.3940,6.194
3.590000,6.1104,-1.8015,-0.2052,6.374
3.594000,6.2474,-2.0210,-0.0448,6.566
3.599000,6.4437,-2.1924,0.0631,6.807
3.623000,6.6520,-2.3719,0.0939,7.063
3.624000,6.8376,-2.5982,0.0565,7.315
3.625000,6.9626,-2.8648,-0.0394,7.529
3.625000,7.0214,-3.1498,-0.1674,7.697
3.626000,7.0160,-3.4057,-0.3297,7.806
3.628000,6.9220,-3.5712,-0.5263,7.807
3.634000,6.7787,-3.6716,-0.7192,7.743
3.638000,6.5924,-3.7321,-0.8867,7.627
3.644000,6.3597,-3.7673,-0.9768,7.456
3.648000,6.1725,-3.8317,-1.0268,7.337
3.653000,5.8922,-3.9187,-1.0932,7.160
3.658000,5.4705,-3.9797,-1.2136,6.873
3.662000,4.9387,-4.0708,-1.3604,6.543
3.669000,4.2846,-4.1745,-1.4229,6.149
3.672000,3.7008,-4.3225,-1.3660,5.852
3.677000,3.2359,-4.5103,-1.1999,5.679
3.682000,2.8665,-4.6721,-0.8877,5.553
3.687000,2.4929,-4.7610,-0.4159,5.390
3.692000,2.0026,-4.7139,0.1574,5.124
3.697000,1.5038,-4.5764,0.6875,4.866
3.707000,1.0616,-4.4719,1.0483,4.714
3.708000,0.6795,-4.4541,1.1660,4.654
3.713000,0.3498,-4.4717,1.0828,4.614
3.716000,0.0981,-4.4705,0.9131,4.564
3.739000,-0.1439,-4.3982,0.8066,4.474
3.740000,-0.3885,-4.2766,0.7898,4.366
3.740000,-0.6197,-4.1553,0.7922,4.275
3.741000,-0.8165,-4.0551,0.7136,4.198
3.741000,-0.9804,-3.9602,0.5656,4.119
3.745000,-1.1435,-3.8474,0.4032,4.034
3.751000,-1.3005,-3.7192,0.2755,3.950
3.755000,-1.4160,-3.6069,0.1894,3.879
3.761000,-1.4902,-3.5263,0.1222,3.830
3.766000,-1.5410,-3.4501,0.0624,3.779
3.770000,-1.5681,-3.3666,0.0031,3.714
3.775000,-1.5507,-3.2677,-0.0409,3.617
3.780000,-1.4997,-3.1715,-0.0790,3.509
3.786000,-1.4299,-3.0824,-0.1002,3.399
3.789000,-1.3410,-3.0050,-0.1014,3.292
3.795000,-1.2348,-2.9305,-0.0804,3.181
3.799000,-1.1183,-2.8458,-0.0555,3.058
3.804000,-0.9921,-2.7469,-0.0428,2.921
3.809000,-0.8810,-2.6348,-0.0526,2.779
3.813000,-0.8082,-2.5096,-0.0934,2.638
3.823000,-0.7430,-2.3797,-0.1781,2.499
3.825000,-0.6757,-2.2427,-0.3061,2.362
3.828000,-0.6024,-2.1084,-0.4391,2.236
3.833000,-0.5104,-1.9893,-0.5431,2.124
3.858000,-0.3995,-1.8838,-0.6081,2.019
3.860000,-0.2918,-1.7878,-0.6340,1.919
3.860000,-0.1944,-1.6933,-0.6218,1.814
3.861000,-0.1353,-1.5964,-0.5886,1.707
3.861000,-0.1207,-1.5083,-0.5451,1.608
3.863000,-0.1490,-1.4438,-0.4919,1.533
3.868000,-0.1986,-1.4045,-0.4191,1.479
3.872000,-0.2630,-1.3920,-0.3327,1.455
3.877000,-0.3211,-1.4062,-0.2565,1.465
3.882000,-0.3490,-1.4802,-0.2333,1.539
3.888000,-0.3380,-1.6159,-0.3105,1.680
3.892000,-0.2764,-1.8442,-0.5229,1.937
3.897000,-0.2550,-2.1607,-0.7839,2.313
3.909000,-0.3712,-2.5118,-0.9770,2.721
3.911000,-0.6403,-2.7931,-1.0102,3.038
3.912000,-0.9726,-2.9188,-0.9196,3.211
3.917000,-1.1188,-2.9469,-0.7812,3.247
3.942000,-0.9240,-3.0038,-0.6708,3.213
3.943000,-0.5565,-3.0309,-0.5473,3.130
3.944000,-0.1043,-3.0394,-0.3962,3.067
3.944000,0.4648,-3.0687,-0.2160,3.111
3.945000,1.0569,-3.1542,-0.0338,3.327
3.945000,1.5189,-3.2614,0.1381,3.600
3.950000,1.8226,-3.3695,0.2743,3.841
3.955000,2.1032,-3.4750,0.3820,4.080
3.960000,2.4719,-3.5678,0.4440,4.363
3.965000,2.9641,-3.6108,0.4509,4.693
3.970000,3.5245,-3.5798,0.3871,5.038
3.975000,4.1449,-3.4753,0.2309,5.414
3.979000,4.7854,-3.2999,0.0221,5.813
3.985000,5.3794,-3.0902,-0.2238,6.208
3.990000,5.8685,-2.8531,-0.4670,6.542
3.994000,6.2220,-2.5604,-0.6733,6.762
3.999000,6.4984,-2.2359,-0.8701,6.927
4.004000,6.7616,-1.8813,-1.0434,7.096
4.009000,7.0275,-1.5112,-1.1992,7.288
4.013000,7.2807,-1.2067,-1.3042,7.494
4.025000,7.4153,-0.9616,-1.3047,7.590
4.027000,7.3501,-0.7042,-1.1965,7.480
4.029000,7.0808,-0.4298,-1.0359,7.169
4.033000,6.6857,-0.1856,-0.9150,6.751
4.057000,6.2413,-0.0154,-0.8838,6.304
4.058000,5.7442,0.0854,-0.9380,5.821
4.059000,5.1897,0.1521,-1.0246,5.292
4.059000,4.5973,0.2285,-1.1003,4.733
4.060000,4.0065,0.3313,-1.1555,4.183
4.062000,3.4420,0.4573,-1.1926,3.671
4.067000,2.9456,0.5867,-1.2039,3.236
4.072000,2.5581,0.7000,-1.2034,2.912
4.077000,2.2914,0.7886,-1.2036,2.706
4.082000,2.1476,0.8760,-1.2200,2.621
4.088000,2.0739,0.9749,-1.2190,2.596
4.092000,2.0360,1.0850,-1.1758,2.589
4.097000,2.0107,1.2042,-1.0889,2.584
4.101000,1.9999,1.3055,-0.9790,2.581
4.106000,1.9838,1.4037,-0.8315,2.568
4.111000,1.9672,1.5228,-0.6276,2.566
4.116000,1.9543,1.6554,-0.3388,2.583
4.125000,1.9618,1.7765,0.0009,2.647
4.127000,1.9706,1.8734,0.3222,2.738
4.131000,1.9501,1.9381,0.5922,2.812
4.168000,1.8917,1.9696,0.8125,2.849
4.169000,1.7753,1.9955,1.0039,2.853
4.170000,1.6119,2.0031,1.1768,2.828
4.170000,1.3895,2.0048,1.2976,2.763
4.171000,1.1326,2.0053,1.3633,2.676
4.171000,0.8975,2.0109,1.3787,2.598
4.172000,0.7249,2.0304,1.3269,2.532
4.172000,0.6145,2.0514,1.2173,2.463
4.175000,0.5418,2.0839,1.0774,2.408
4.180000,0.4834,2.1230,0.9248,2.366
4.185000,0.4121,2.1489,0.7871,2.325
4.190000,0.3186,2.1518,0.6550,2.272
4.194000,0.2588,2.1457,0.5432,2.228
4.199000,0.2475,2.1388,0.4960,2.210
4.205000,0.2890,2.1440,0.5300,2.227
4.209000,0.3838,2.1530,0.6381,2.278
4.214000,0.5291,2.1567,0.7827,2.355
4.220000,0.6926,2.1540,0.9514,2.455
4.224000,0.8728,2.1410,1.1167,2.568
4.229000,1.0445,2.1093,1.2759,2.677
4.234000,1.1741,2.0500,1.3863,2.739
4.239000,1.2681,1.9640,1.4466,2.749
4.243000,1.3055,1.8612,1.4344,2.688
4.248000,1.3260,1.7609,1.3699,2.595
4.258000,1.3692,1.6752,1.2461,2.497
4.260000,1.4354,1.5912,1.0413,2.383
4.262000,1.5006,1.5223,0.7695,2.272
4.266000,1.5387,1.4718,0.4633,2.179
4.287000,1.5572,1.4151,0.1569,2.110
4.288000,1.5450,1.3424,-0.1188,2.050
4.289000,1.5148,1.2498,-0.3231,1.990
4.289000,1.4894,1.1405,-0.4203,1.922
4.292000,1.5887,1.0018,-0.4814,1.939
4.296000,1.8007,0.8106,-0.5400,2.047
4.301000,2.0878,0.5735,-0.5825,2.242
4.306000,2.3879,0.3503,-0.5336,2.472
4.311000,2.5564,0.2138,-0.4135,2.598
4.316000,2.6919,0.1345,-0.3168,2.714
4.322000,2.9121,0.0656,-0.2929,2.928
4.326000,3.1958,0.0149,-0.3412,3.214
4.331000,3.4720,-0.0018,-0.4469,3.501
4.336000,3.8082,-0.0227,-0.5634,3.850
4.344000,4.1862,-0.1163,-0.6535,4.238
4.346000,4.5505,-0.2935,-0.6892,4.612
4.350000,4.8205,-0.5477,-0.7070,4.903
4.377000,4.9538,-0.7750,-0.7531,5.070
4.378000,5.0591,-0.9528,-0.8693,5.221
4.378000,5.2651,-1.0834,-1.0639,5.480
4.379000,5.6038,-1.1357,-1.3066,5.865
4.380000,6.0203,-1.1596,-1.5242,6.318
4.381000,6.4811,-1.2399,-1.6582,6.804
4.384000,6.9062,-1.3871,-1.6590,7.237
4.389000,7.2478,-1.5795,-1.5611,7.580
4.394000,7.4634,-1.8469,-1.3953,7.814
4.398000,7.4746,-2.1265,-1.1936,7.862
4.404000,7.2751,-2.3206,-0.9966,7.701
4.409000,7.0002,-2.4566,-0.8442,7.467
4.413000,6.7741,-2.5753,-0.8012,7.291
4.418000,6.5853,-2.6705,-0.8132,7.153
4.423000,6.4034,-2.7931,-0.8354,7.036
4.428000,6.0680,-2.9835,-0.8789,6.819
4.433000,5.5511,-3.1559,-0.8884,6.447
4.443000,4.9670,-3.3366,-0.8742,6.047
4.445000,4.3466,-3.5495,-0.8884,5.682
4.447000,3.7093,-3.7443,-0.8828,5.344
4.475000,3.1941,-3.9516,-0.8691,5.155
4.476000,2.7915,-4.1860,-0.8154,5.097
4.477000,2.4650,-4.4263,-0.6833,5.112
4.478000,2.0666,-4.5623,-0.3781,5.023
4.478000,1.6193,-4.5698,0.0216,4.848
4.479000,1.1412,-4.5318,0.3166,4.684
4.481000,0.6096,-4.5081,0.4379,4.570
4.487000,0.0891,-4.5381,0.3981,4.556
4.491000,-0.4500,-4.6143,0.3214,4.647
4.497000,-0.9948,-4.6541,0.3127,4.769
4.501000,-1.4577,-4.6809,0.4255,4.921
4.507000,-1.8183,-4.7381,0.6569,5.117
4.512000,-2.1131,-4.8248,0.9409,5.351
4.516000,-2.3374,-4.9061,1.1626,5.557
4.521000,-2.4976,-4.9485,1.3179,5.698
4.526000,-2.5787,-4.9385,1.4270,5.751
4.531000,-2.5941,-4.8907,1.4952,5.734
4.536000,-2.5320,-4.8416,1.5061,5.668
4.544000,-2.4419,-4.7671,1.4248,5.542
4.547000,-2.3414,-4.6365,1.2315,5.338
4.550000,-2.1814,-4.4761,0.9487,5.069
4.563000,-1.9646,-4.3103,0.6281,4.778
4.564000,-1.7195,-4.1758,0.2936,4.525
4.565000,-1.4697,-4.0857,-0.0306,4.342
4.603000,-1.2463,-4.0112,-0.3378,4.214
4.604000,-1.0526,-3.9516,-0.5995,4.133
4.605000,-0.8961,-3.8864,-0.8547,4.079
4.605000,-0.7941,-3.8286,-1.0444,4.047
4.606000,-0.7206,-3.7692,-1.1445,4.005
4.606000,-0.6859,-3.7004,-1.1435,3.933
4.607000,-0.6471,-3.6161,-1.0337,3.816
4.607000,-0.5997,-3.5273,-0.8396,3.675
4.609000,-0.5575,-3.4516,-0.6054,3.548
4.613000,-0.4791,-3.3847,-0.3627,3.438
4.618000,-0.3700,-3.3192,-0.1332,3.342
4.623000,-0.2511,-3.2455,0.0853,3.256
4.628000,-0.1297,-3.1854,0.2563,3.198
4.633000,-0.0008,-3.1271,0.3534,3.147
4.637000,0.1411,-3.0741,0.3920,3.102
4.643000,0.2512,-3.0365,0.3796,3.070
4.647000,0.3337,-3.0314,0.3332,3.068
4.653000,0.3989,-3.0414,0.2526,3.078
4.659000,0.4639,-3.0431,0.1427,3.082
4.662000,0.5313,-3.0262,-0.0116,3.073
4.666000,0.6199,-3.0040,-0.2045,3.074
4.689000,0.7173,-2.9925,-0.4533,3.111
4.690000,0.8221,-2.9962,-0.7485,3.196
4.691000,0.9925,-3.0738,-1.0722,3.403
4.691000,1.3900,-3.3505,-1.4373,3.902
4.692000,1.9508,-3.8742,-1.8072,4.699
4.696000,2.3774,-4.4363,-2.1012,5.454
4.701000,2.4001,-4.7100,-2.1627,5.712
4.706000,2.2226,-4.6175,-1.8919,5.463
4.711000,2.2697,-4.3965,-1.4505,5.156
4.716000,2.7163,-4.3083,-0.9883,5.188
4.721000,3.2618,-4.3835,-0.4970,5.486
4.726000,3.6873,-4.5999,0.0116,5.895
4.731000,4.0421,-4.8946,0.4369,6.363
4.735000,4.3517,-5.1532,0.6855,6.780
4.741000,4.5397,-5.2005,0.7595,6.945
4.746000,4.6957,-5.0162,0.6367,6.901
4.750000,4.8669,-4.7278,0.3398,6.794
4.761000,5.0625,-4.4541,-0.0551,6.743
4.762000,5.2534,-4.1985,-0.4591,6.741
4.764000,5.3779,-3.9604,-0.7959,6.726
4.769000,5.3679,-3.7446,-1.0473,6.628
4.807000,5.3101,-3.5866,-1.2407,6.527
4.809000,5.2625,-3.4704,-1.3755,6.452
4.810000,5.2224,-3.3795,-1.4373,6.384
4.810000,5.0989,-3.2665,-1.4302,6.222
4.811000,4.8676,-3.0792,-1.4077,5.929
4.811000,4.6430,-2.8238,-1.3960,5.611
4.812000,4.4989,-2.5125,-1.3682,5.332
4.813000,4.4548,-2.1687,-1.3110,5.125
4.816000,4.4743,-1.7883,-1.2219,4.971
4.818000,4.4584,-1.3732,-1.0793,4.788
4.823000,4.3410,-0.9806,-0.8940,4.539
4.829000,4.1349,-0.6620,-0.6940,4.245
4.833000,3.8832,-0.4415,-0.4894,3.939
4.838000,3.5902,-0.3082,-0.2926,3.615
4.844000,3.2605,-0.2210,-0.1090,3.270
4.848000,2.9309,-0.1502,0.0429,2.935
4.853000,2.6247,-0.0928,0.1508,2.631
4.858000,2.3588,-0.0428,0.2199,2.369
4.862000,2.1532,0.0151,0.2582,2.169
4.867000,1.9823,0.0881,0.2592,2.001
4.878000,1.8153,0.1601,0.2309,1.837
4.879000,1.6556,0.2043,0.1586,1.676
4.883000,1.5487,0.1972,0.0690,1.563
4.887000,1.4850,0.1679,-0.0011,1.494
4.913000,1.4251,0.1655,-0.0597,1.436
4.914000,1.3844,0.2033,-0.1054,1.403
4.915000,1.3756,0.2392,-0.1539,1.405
4.915000,1.4190,0.2641,-0.1766,1.454
4.916000,1.4940,0.2903,-0.1378,1.528
4.916000,1.5465,0.3369,-0.0170,1.583
4.923000,1.5658,0.4207,0.1713,1.630
4.925000,1.5694,0.5330,0.3947,1.704
4.930000,1.5765,0.6414,0.6120,1.809
4.935000,1.6337,0.7163,0.7876,1.950
4.941000,1.7325,0.7515,0.9258,2.103
4.945000,1.8361,0.7776,1.0268,2.243
4.950000,1.9171,0.8128,1.0952,2.353
4.956000,2.0063,0.8506,1.1218,2.451
4.960000,2.1242,0.8990,1.1113,2.560
4.965000,2.2731,0.9554,1.0796,2.692
4.970000,2.4467,1.0152,1.0298,2.842
4.978000,2.6225,1.0792,0.9751,2.999
4.980000,2.7837,1.1461,0.9404,3.154
4.984000,2.9175,1.2088,0.9165,3.288
5.015000,3.0098,1.2491,0.9001,3.381
5.016000,3.0867,1.2586,0.8945,3.451
5.017000,3.1448,1.2403,0.9055,3.500
5.017000,3.1670,1.2042,0.9338,3.515
5.018000,3.1382,1.1483,0.9612,3.477
5.018000,3.0701,1.0745,0.9646,3.393
5.019000,2.9915,0.9590,0.9326,3.277
5.025000,2.8655,0.8206,0.8823,3.109
5.028000,2.7253,0.6826,0.8239,2.928
5.033000,2.5942,0.5591,0.7839,2.767
5.039000,2.4755,0.4441,0.7795,2.633
5.043000,2.3818,0.3318,0.8032,2.535
5.048000,2.3220,0.2226,0.8310,2.476
5.052000,2.2690,0.1030,0.8488,2.425
5.057000,2.1921,-0.0225,0.8571,2.354
5.062000,2.1076,-0.1458,0.8613,2.281
5.067000,2.0768,-0.2596,0.8686,2.266
5.073000,2.2055,-0.4474,0.8830,2.417
5.077000,2.5031,-0.7176,0.9060,2.757
5.082000,2.8142,-0.9430,0.8860,3.097
5.087000,3.0794,-1.0714,0.8296,3.364
5.096000,3.3338,-1.1608,0.7649,3.612
5.098000,3.6129,-1.2563,0.7065,3.890
5.101000,3.8697,-1.3425,0.6809,4.152
5.128000,4.0819,-1.4526,0.7038,4.389
5.130000,4.3383,-1.6106,0.7705,4.691
5.130000,4.7121,-1.8708,0.8047,5.133
5.131000,5.1692,-2.2840,0.7795,5.705
5.132000,5.5262,-2.7703,0.6950,6.221
5.132000,5.8001,-3.2267,0.5605,6.661
5.135000,6.0645,-3.7182,0.4098,7.125
5.141000,6.2601,-4.1938,0.3029,7.541
5.145000,6.3727,-4.5879,0.2096,7.855
5.150000,6.4706,-4.9534,0.1093,8.150
5.154000,6.5683,-5.3377,-0.0189,8.464
5.160000,6.5912,-5.7228,-0.2062,8.731
5.164000,6.4757,-6.0668,-0.3918,8.882
5.169000,6.2359,-6.3039,-0.5402,8.884
5.174000,5.9278,-6.3974,-0.6122,8.743
5.179000,5.5603,-6.3938,-0.6096,8.495
5.184000,5.1872,-6.3252,-0.5656,8.200
5.193000,4.8606,-6.1728,-0.5195,7.874
5.195000,4.6335,-5.9877,-0.5314,7.590
5.201000,4.4543,-5.7941,-0.5776,7.331
5.203000,4.2802,-5.6088,-0.6054,7.081
5.223000,4.1083,-5.4435,-0.5886,6.845
5.224000,3.8858,-5.2804,-0.5256,6.577
5.225000,3.5731,-5.1016,-0.4267,6.243
5.226000,3.2625,-4.9332,-0.3007,5.922
5.228000,2.9409,-4.7698,-0.1879,5.607
5.232000,2.6184,-4.6321,-0.1168,5.322
5.237000,2.3127,-4.5545,-0.1198,5.109
5.242000,1.9589,-4.5278,-0.1115,4.935
5.247000,1.5668,-4.4959,0.0631,4.761
5.252000,1.1925,-4.3770,0.4682,4.561
5.257000,0.8780,-4.2031,0.9494,4.398
5.262000,0.6028,-4.0146,1.3396,4.275
5.266000,0.3999,-3.8583,1.5452,4.175
5.271000,0.2698,-3.7665,1.5796,4.093
5.276000,0.1902,-3.7363,1.4947,4.029
5.281000,0.1135,-3.7016,1.3604,3.945
5.286000,0.0168,-3.6467,1.2229,3.846
5.291000,-0.1236,-3.5461,1.0762,3.708
5.296000,-0.2965,-3.4330,0.9099,3.564
5.301000,-0.4520,-3.3275,0.7631,3.444
5.310000,-0.5758,-3.2489,0.6418,3.361
5.312000,-0.6654,-3.1993,0.5585,3.315
5.315000,-0.7489,-3.1678,0.5534,3.302
5.320000,-0.8153,-3.1298,0.6337,3.296
5.342000,-0.8327,-3.1271,0.7607,3.324
5.343000,-0.8324,-3.1520,0.8979,3.381
5.343000,-0.8517,-3.1852,1.0254,3.453
5.344000,-0.8983,-3.2291,1.1213,3.534
5.344000,-0.9779,-3.2631,1.1970,3.611
5.350000,-1.0578,-3.2824,1.2422,3.665
5.355000,-1.0949,-3.2916,1.2385,3.683
5.360000,-1.1071,-3.3187,1.1809,3.692
5.364000,-1.1110,-3.3397,1.0798,3.682
5.369000,-1.0949,-3.3637,0.9797,3.671
