time,gFx,gFy,gFz,TgF
5.314000,5.5242,-4.1892,-2.2145,7.278
5.314000,5.1860,-4.0442,-1.7481,6.805
5.317000,4.7880,-3.9851,-1.4260,6.391
5.323000,4.4167,-3.9523,-1.3052,6.069
5.329000,4.1901,-3.8884,-1.3308,5.869
5.332000,4.1202,-3.7809,-1.3745,5.759
5.337000,4.2201,-3.6591,-1.3601,5.749
5.342000,4.4013,-3.4623,-1.3367,5.757
5.347000,4.5915,-3.1551,-1.3052,5.722
5.352000,4.7812,-2.8145,-1.2632,5.690
5.356000,4.9494,-2.4563,-1.1589,5.646
5.368000,5.0715,-2.0837,-0.9709,5.568
5.369000,5.1379,-1.7007,-0.7165,5.459
5.371000,5.1094,-1.3097,-0.5097,5.299
5.376000,4.9758,-0.9369,-0.4577,5.084
5.417000,4.7878,-0.6232,-0.5915,4.864
5.417000,4.6003,-0.3885,-0.8203,4.689
5.418000,4.4379,-0.2288,-0.9892,4.553
5.418000,4.2938,-0.1209,-1.0029,4.411
5.419000,4.1505,-0.0357,-0.8283,4.233
5.419000,4.0082,0.0449,-0.4889,4.038
5.420000,3.8712,0.1125,-0.0971,3.874
5.420000,3.7484,0.1875,0.2524,3.762
5.420000,3.6764,0.2693,0.5209,3.723
5.424000,3.5838,0.3279,0.7238,3.671
5.429000,3.5084,0.3953,0.8862,3.640
5.434000,3.4527,0.5020,0.9975,3.629
5.439000,3.3982,0.6138,1.0173,3.600
5.445000,3.3572,0.7444,0.9109,3.557
5.448000,3.3116,0.8633,0.6853,3.490
5.454000,3.3294,0.9017,0.3940,3.472
5.458000,3.3265,0.9097,0.1193,3.451
5.464000,3.2647,0.9712,-0.1012,3.408
5.476000,3.1558,1.0306,-0.2924,3.333
5.476000,3.0764,1.0482,-0.4660,3.283
5.499000,3.0315,1.0330,-0.6135,3.261
5.500000,3.0496,0.9981,-0.6913,3.282
5.500000,3.1402,0.9608,-0.6340,3.344
5.501000,3.2850,0.8990,-0.5104,3.444
5.501000,3.4620,0.8038,-0.3795,3.574
5.503000,3.6866,0.6680,-0.3017,3.759
5.507000,3.9615,0.4839,-0.2924,4.002
5.512000,4.2240,0.2346,-0.3039,4.241
5.517000,4.4037,-0.0833,-0.2885,4.414
5.522000,4.4848,-0.4649,-0.2587,4.516
5.528000,4.4909,-0.8939,-0.2538,4.586
5.532000,4.4594,-1.3488,-0.3161,4.670
5.536000,4.4152,-1.8093,-0.4169,4.790
5.541000,4.3761,-2.2813,-0.5444,4.965
5.546000,4.3522,-2.7620,-0.6430,5.195
5.551000,4.3117,-3.2408,-0.7060,5.440
5.556000,4.2289,-3.7040,-0.7741,5.675
5.565000,4.1036,-4.1184,-0.8239,5.872
5.566000,3.9923,-4.4878,-0.8628,6.068
5.570000,3.9044,-4.7808,-0.9411,6.244
5.575000,3.8656,-4.9986,-1.0337,6.403
5.592000,3.8836,-5.1485,-1.1465,6.550
5.594000,3.9513,-5.2547,-1.2761,6.697
5.594000,4.0138,-5.3348,-1.3989,6.821
5.596000,4.0665,-5.4283,-1.4983,6.946
5.599000,4.0839,-5.5267,-1.5469,7.044
5.604000,4.0341,-5.6242,-1.5796,7.099
5.610000,3.9552,-5.7084,-1.6263,7.133
5.615000,3.8976,-5.7938,-1.6385,7.172
5.620000,3.8619,-5.8798,-1.5955,7.213
5.624000,3.8338,-5.9762,-1.4959,7.256
5.630000,3.7579,-6.0712,-1.3606,7.269
5.635000,3.5955,-6.1125,-1.1804,7.189
5.639000,3.3909,-6.0966,-0.9780,7.044
5.646000,3.2193,-6.0409,-0.7670,6.888
5.649000,3.1121,-5.9760,-0.5698,6.762
5.654000,3.0469,-5.8974,-0.3671,6.648
5.659000,2.9956,-5.8087,-0.1686,6.538
5.664000,2.9075,-5.7116,-0.0226,6.409
5.669000,2.7764,-5.6163,0.0206,6.265
5.673000,2.6267,-5.5638,-0.0782,6.153
5.687000,2.4055,-5.5717,-0.2746,6.075
5.688000,2.0500,-5.5997,-0.4794,5.982
5.690000,1.5682,-5.6620,-0.6227,5.908
5.693000,0.9886,-5.7250,-0.6730,5.849
5.732000,0.3750,-5.7421,-0.7756,5.806
5.733000,-0.1038,-5.7091,-0.8359,5.771
5.734000,-0.4076,-5.6249,-0.8545,5.704
5.734000,-0.4918,-5.5091,-0.8313,5.593
5.735000,-0.4305,-5.4325,-0.7392,5.499
5.736000,-0.3827,-5.3614,-0.5541,5.404
5.736000,-0.4117,-5.2450,-0.3173,5.271
5.737000,-0.4913,-5.1212,-0.1183,5.146
5.737000,-0.6219,-5.0101,-0.0424,5.049
5.741000,-0.8395,-4.8841,-0.1312,4.957
5.746000,-1.1195,-4.7676,-0.3454,4.909
5.752000,-1.4763,-4.6863,-0.5910,4.949
5.756000,-1.8679,-4.6433,-0.7812,5.066
5.763000,-2.2691,-4.6094,-0.8969,5.215
5.766000,-2.6485,-4.5752,-0.9404,5.370
5.771000,-2.9862,-4.5364,-0.9228,5.509
5.776000,-3.2843,-4.4622,-0.7998,5.598
5.782000,-3.5192,-4.3423,-0.5932,5.621
5.786000,-3.7441,-4.1841,-0.3554,5.626
5.791000,-3.9467,-4.0149,-0.1666,5.632
5.803000,-4.1538,-3.8723,-0.1088,5.680
5.804000,-4.4712,-3.6850,-0.2250,5.798
5.805000,-4.8299,-3.4767,-0.4809,5.970
5.810000,-5.0946,-3.4022,-0.7126,6.167
5.850000,-5.3470,-3.4257,-0.7805,6.398
5.851000,-5.4938,-3.6020,-0.7055,6.607
5.852000,-5.4056,-3.9045,-0.4440,6.683
5.853000,-5.2931,-4.1919,-0.1002,6.753
5.853000,-5.0350,-4.3071,0.2399,6.630
5.854000,-4.7693,-4.3650,0.4025,6.478
5.855000,-4.3179,-4.4790,0.3676,6.232
5.855000,-3.8325,-4.6162,0.1210,6.001
5.856000,-3.3112,-4.8013,-0.2809,5.839
5.859000,-2.7432,-5.0416,-0.7622,5.790
5.864000,-2.1441,-5.2992,-1.2117,5.843
5.869000,-1.4775,-5.5648,-1.5713,5.968
5.873000,-0.7677,-5.8031,-1.8311,6.133
5.878000,-0.0840,-5.9545,-1.9923,6.280
5.884000,0.6226,-6.0771,-2.0902,6.457
5.888000,1.2298,-6.3081,-1.9827,6.726
5.893000,2.0141,-6.5334,-1.8423,7.081
5.919000,2.7825,-6.6548,-1.5279,7.373
5.919000,3.5897,-6.6687,-1.1423,7.659
5.920000,4.3991,-6.5740,-0.8652,7.957
5.921000,5.2847,-6.4914,-0.8437,8.413
5.921000,6.1668,-6.4926,-1.0896,9.021
5.922000,6.8759,-6.3918,-1.5835,9.521
5.927000,7.4209,-6.0644,-2.2462,9.843
5.932000,7.6396,-5.5470,-2.9179,9.882
5.937000,7.5564,-5.0621,-3.4966,9.744
5.941000,7.3071,-4.7742,-3.8694,9.548
5.947000,7.0527,-4.6372,-4.0332,9.355
5.952000,6.8100,-4.5054,-4.0171,9.100
5.957000,6.5082,-4.2876,-3.8902,8.711
5.963000,6.1622,-4.0105,-3.6931,8.228
5.967000,5.8580,-3.7739,-3.4460,7.774
5.971000,5.6018,-3.6310,-3.0864,7.355
5.976000,5.3609,-3.5263,-2.6266,6.933
5.983000,5.1211,-3.3854,-2.1202,6.495
5.986000,4.9460,-3.1761,-1.6368,6.102
5.991000,4.8796,-2.9120,-1.2070,5.809
5.996000,4.9309,-2.6231,-0.8227,5.645
6.005000,5.0051,-2.3125,-0.4823,5.535
6.007000,5.0666,-1.9834,-0.1957,5.445
6.010000,5.1050,-1.6433,0.0016,5.363
6.047000,5.0810,-1.3054,0.1076,5.247
6.048000,4.9585,-0.9559,0.1393,5.052
6.049000,4.7868,-0.6490,0.1544,4.833
6.049000,4.5483,-0.4400,0.1952,4.574
6.050000,4.2186,-0.2581,0.2804,4.236
6.051000,3.8202,-0.0972,0.3688,3.839
6.051000,3.4063,0.0346,0.4281,3.433
6.052000,3.0066,0.1423,0.4521,3.044
6.054000,2.6228,0.2209,0.5141,2.682
6.058000,2.2870,0.2529,0.6345,2.387
6.063000,1.9970,0.2778,0.8484,2.187
6.069000,1.7557,0.3447,1.1646,2.135
6.073000,1.5724,0.4473,1.5269,2.237
6.078000,1.4217,0.5703,1.8341,2.390
6.084000,1.2559,0.7295,2.0243,2.491
6.088000,1.0997,0.8980,2.0763,2.515
6.093000,1.0203,1.0228,1.9893,2.459
6.106000,1.0020,1.0933,1.7923,2.326
6.108000,0.9844,1.1365,1.5308,2.146
6.110000,0.9598,1.1549,1.2598,1.960
6.153000,0.9422,1.1387,1.0093,1.790
6.154000,0.9290,1.1302,0.8037,1.669
6.154000,0.9219,1.1461,0.6586,1.612
6.154000,0.9434,1.1866,0.5681,1.619
6.155000,1.0123,1.2450,0.5317,1.690
6.156000,1.1260,1.2943,0.5312,1.796
6.157000,1.2564,1.3199,0.5576,1.906
6.157000,1.3668,1.3058,0.6022,1.984
6.158000,1.4405,1.2513,0.6325,2.010
6.158000,1.5431,1.1702,0.6501,2.043
6.161000,1.6363,1.0963,0.7163,2.096
6.166000,1.7252,1.0494,0.8559,2.193
6.171000,1.8605,1.0372,1.0342,2.368
6.177000,1.9870,1.0408,1.2312,2.559
6.181000,2.1210,1.0445,1.3833,2.739
6.186000,2.2607,1.0447,1.4895,2.902
6.190000,2.4753,0.9959,1.5223,3.072
6.197000,2.7092,0.8917,1.4563,3.202
6.200000,2.9627,0.7439,1.2656,3.306
6.205000,3.1453,0.6162,0.9963,3.356
6.210000,3.2276,0.5266,0.6740,3.339
6.216000,3.2796,0.4214,0.3227,3.322
6.221000,3.3370,0.2908,-0.0514,3.350
6.225000,3.4620,0.1057,-0.4506,3.493
6.237000,3.6344,-0.0948,-0.8549,3.735
6.239000,3.8617,-0.3070,-1.2307,4.065
6.240000,4.1779,-0.5721,-1.5823,4.504
6.246000,4.5033,-0.8668,-1.8814,4.957
6.283000,4.7158,-1.1051,-2.0743,5.269
6.284000,4.8911,-1.3024,-2.1859,5.513
6.285000,5.0869,-1.5197,-2.2147,5.752
6.285000,5.2878,-1.8020,-2.1632,5.991
6.286000,5.4483,-2.1421,-2.0347,6.198
6.287000,5.5225,-2.4800,-1.8658,6.335
6.287000,5.5354,-2.8001,-1.6980,6.432
6.288000,5.5098,-3.1349,-1.5310,6.521
6.289000,5.4419,-3.4923,-1.3604,6.608
6.293000,5.3005,-3.8781,-1.1870,6.674
6.299000,5.0835,-4.2803,-1.0422,6.727
6.303000,4.7673,-4.6280,-0.9299,6.709
6.308000,4.3842,-4.8709,-0.8637,6.610
6.313000,4.0348,-5.0289,-0.8625,6.505
6.324000,3.8099,-5.1805,-0.8422,6.486
6.326000,3.7762,-5.4108,-0.6618,6.631
6.329000,3.2884,-5.2035,-0.4765,6.174
6.368000,2.7654,-5.0999,-1.3679,5.961
6.369000,2.9846,-5.4090,-1.8592,6.452
6.369000,3.0293,-5.2957,-1.8067,6.363
6.370000,2.6658,-4.8641,-1.6402,5.784
6.370000,2.4226,-4.7127,-1.4065,5.482
6.371000,2.2812,-4.7388,-1.1599,5.386
6.372000,1.9867,-4.6292,-0.9394,5.124
6.372000,1.6053,-4.4334,-0.7766,4.779
6.373000,1.3055,-4.3130,-0.6657,4.555
6.376000,1.0914,-4.2456,-0.5693,4.420
6.380000,0.8682,-4.1709,-0.4667,4.286
6.386000,0.5862,-4.0788,-0.3371,4.134
6.390000,0.3120,-3.9997,-0.2306,4.018
6.395000,0.0810,-3.9438,-0.1532,3.948
6.400000,-0.0755,-3.8798,-0.0541,3.881
6.405000,-0.1832,-3.7661,0.0797,3.771
6.410000,-0.2344,-3.6291,0.2179,3.643
6.416000,-0.2200,-3.4926,0.3122,3.513
6.421000,-0.1717,-3.3573,0.3488,3.380
6.425000,-0.1473,-3.2250,0.2943,3.242
6.430000,-0.1805,-3.1068,0.1657,3.116
6.439000,-0.2777,-3.0316,-0.0221,3.044
6.440000,-0.4022,-3.0047,-0.2582,3.043
6.444000,-0.5597,-3.0296,-0.4736,3.117
6.498000,-0.8009,-3.0936,-0.6078,3.253
6.500000,-1.1081,-3.1754,-0.6638,3.428
6.501000,-1.4382,-3.2291,-0.6486,3.594
6.501000,-1.8010,-3.2865,-0.5800,3.792
6.502000,-2.1800,-3.3756,-0.4633,4.045
6.502000,-2.5667,-3.4523,-0.2716,4.310
6.503000,-2.8985,-3.5207,-0.0365,4.560
6.503000,-3.1481,-3.5788,0.2392,4.772
6.504000,-3.3749,-3.5719,0.5102,4.941
6.505000,-3.5754,-3.5129,0.6884,5.059
6.506000,-3.7267,-3.4496,0.7578,5.134
6.507000,-3.8300,-3.3854,0.7429,5.165
6.507000,-3.8911,-3.3178,0.6616,5.156
6.512000,-3.8977,-3.2448,0.5402,5.100
6.518000,-3.8271,-3.1674,0.4262,4.986
6.522000,-3.6911,-3.1007,0.3214,4.831
6.527000,-3.4933,-3.0536,0.2179,4.645
6.537000,-3.2543,-3.0294,0.1139,4.448
6.538000,-3.0072,-3.0463,0.0009,4.281
6.541000,-2.7755,-3.0909,-0.1300,4.156
6.546000,-2.6043,-3.1581,-0.2772,4.103
6.576000,-2.4932,-3.2247,-0.4264,4.098
6.577000,-2.3719,-3.3466,-0.6083,4.147
6.577000,-2.2354,-3.5885,-0.7656,4.297
6.578000,-2.1018,-3.9184,-0.8584,4.529
6.579000,-1.9729,-4.2746,-0.9055,4.794
6.579000,-1.7729,-4.6126,-0.8823,5.020
6.585000,-1.4206,-4.9068,-0.7810,5.168
6.586000,-0.9157,-5.1070,-0.6198,5.225
6.591000,-0.2782,-5.1837,-0.4465,5.210
6.595000,0.4018,-5.1776,-0.3859,5.207
6.601000,1.0428,-5.1578,-0.3852,5.276
6.606000,1.5553,-5.1644,-0.4120,5.409
6.610000,1.9406,-5.2467,-0.4635,5.613
6.615000,2.2658,-5.4359,-0.4809,5.909
6.620000,2.5808,-5.7069,-0.4594,6.280
6.624000,2.9558,-5.9760,-0.3874,6.678
6.630000,3.4847,-6.1826,-0.2846,7.103
6.635000,4.1903,-6.2768,-0.1874,7.549
6.640000,4.9384,-6.1718,-0.1510,7.906
6.644000,5.5891,-5.9186,-0.2685,8.145
6.654000,5.9766,-5.6058,-0.5446,8.212
6.655000,6.0306,-5.3084,-0.9477,8.090
6.660000,5.9063,-5.0943,-1.4116,7.926
6.663000,5.7181,-4.9771,-1.8443,7.802
6.699000,5.5142,-4.8948,-2.1141,7.670
6.700000,5.3154,-4.7879,-2.2208,7.491
6.701000,5.1807,-4.5955,-2.2152,7.271
6.701000,5.1501,-4.2781,-2.1866,7.043
6.702000,5.2280,-3.8522,-2.2088,6.859
6.703000,5.4331,-3.3602,-2.2838,6.784
6.703000,5.6643,-2.7987,-2.3844,6.753
6.703000,5.8299,-2.1873,-2.4508,6.692
6.708000,5.8904,-1.5693,-2.4913,6.585
6.713000,5.8257,-1.0143,-2.4923,6.417
6.718000,5.6228,-0.5753,-2.4540,6.162
6.722000,5.3450,-0.2867,-2.4027,5.867
6.727000,5.0161,-0.1258,-2.3392,5.536
6.733000,4.6652,-0.0528,-2.2540,5.181
6.737000,4.2731,-0.0230,-2.1512,4.784
6.741000,3.8087,-0.0423,-2.0125,4.308
6.746000,3.3133,-0.1168,-1.8673,3.805
6.753000,2.8306,-0.2381,-1.7168,3.319
6.757000,2.3586,-0.3602,-1.5567,2.849
6.761000,1.9103,-0.4334,-1.3963,2.406
6.800000,1.5206,-0.4493,-1.2258,2.004
6.801000,1.2552,-0.4144,-1.0232,1.672
6.801000,1.0804,-0.3438,-0.8252,1.402
6.802000,0.9615,-0.2342,-0.6252,1.171
6.803000,0.8636,-0.0850,-0.4242,0.966
6.803000,0.7950,0.0869,-0.2011,0.825
6.804000,0.7820,0.2563,0.0062,0.823
6.804000,0.8345,0.4133,0.2248,0.958
6.805000,0.9292,0.5413,0.4274,1.157
6.809000,1.0445,0.6421,0.6357,1.381
6.815000,1.1392,0.6897,0.8147,1.561
6.820000,1.1990,0.6909,0.9526,1.680
6.825000,1.1903,0.6519,1.0708,1.729
6.829000,1.0779,0.5984,1.2080,1.726
6.835000,0.8655,0.5554,1.4209,1.754
6.840000,0.6499,0.5618,1.7046,1.909
6.844000,0.5188,0.5999,2.0396,2.188
6.850000,0.4919,0.6436,2.3739,2.508
6.854000,0.5273,0.7002,2.7047,2.843
6.859000,0.6348,0.7491,2.9992,3.156
6.868000,0.7874,0.7850,3.2407,3.426
6.871000,0.9463,0.7984,3.4297,3.646
6.874000,1.0858,0.8003,3.5315,3.780
6.878000,1.2047,0.7967,3.5298,3.814
6.887000,1.3116,0.8001,3.4250,3.754
6.888000,1.4203,0.7991,3.1892,3.581
6.893000,1.5177,0.7806,2.8715,3.340
6.897000,1.5909,0.7442,2.4965,3.052
6.927000,1.6486,0.6922,2.1148,2.769
6.928000,1.6976,0.6453,1.7645,2.532
6.928000,1.7142,0.6109,1.4712,2.340
6.929000,1.7284,0.5842,1.2434,2.208
6.929000,1.7096,0.5520,1.1072,2.110
6.930000,1.6669,0.5286,1.0727,2.051
6.937000,1.6876,0.4932,1.1030,2.076
6.937000,1.7992,0.4177,1.1692,2.186
6.941000,1.9506,0.3606,1.2844,2.363
6.946000,2.1313,0.3220,1.3609,2.549
6.952000,2.3342,0.2536,1.4063,2.737
6.957000,2.5439,0.1340,1.3799,2.897
6.961000,2.7021,-0.0538,1.2678,2.985
6.967000,2.8525,-0.3128,1.0693,3.062
6.971000,3.0108,-0.5992,0.7954,3.171
6.976000,3.1477,-0.8585,0.4675,3.296
6.981000,3.3042,-1.0653,0.1256,3.474
6.989000,3.5445,-1.2651,-0.2223,3.770
6.990000,3.8026,-1.4743,-0.5568,4.116
6.996000,4.0140,-1.6467,-0.8418,4.420
7.003000,4.1327,-1.7453,-1.0469,4.607
7.004000,4.2062,-1.7380,-1.1265,4.688
7.010000,4.3893,-1.7075,-1.0522,4.826
7.014000,4.7465,-1.7617,-0.8745,5.138
7.043000,5.1616,-1.9470,-0.6767,5.558
7.044000,5.5105,-2.1621,-0.5365,5.944
7.045000,5.7249,-2.3482,-0.5453,6.212
7.045000,5.8277,-2.5369,-0.7431,6.399
7.046000,5.8399,-2.7816,-1.0439,6.552
7.046000,5.7425,-3.0580,-1.3440,6.643
7.051000,5.5515,-3.3358,-1.5877,6.668
7.054000,5.2898,-3.5883,-1.7405,6.625
7.059000,4.9734,-3.7941,-1.8040,6.510
7.063000,4.6567,-3.9602,-1.8201,6.378
7.068000,4.3524,-4.0705,-1.7786,6.219
7.074000,4.0912,-4.1308,-1.7120,6.061
7.078000,3.9017,-4.1565,-1.6700,5.940
7.088000,3.7728,-4.1540,-1.6724,5.856
7.089000,3.6803,-4.1098,-1.7034,5.774
7.092000,3.5799,-4.0395,-1.7547,5.676
7.097000,3.4774,-3.9492,-1.8113,5.565
7.124000,3.3616,-3.8588,-1.8380,5.438
7.125000,3.2491,-3.7726,-1.8487,5.311
7.126000,3.1446,-3.7050,-1.8370,5.195
7.126000,3.0122,-3.6369,-1.8165,5.060
7.127000,2.8479,-3.5788,-1.7955,4.913
7.127000,2.6599,-3.5241,-1.7679,4.756
7.131000,2.4770,-3.4965,-1.7439,4.626
7.136000,2.2841,-3.4853,-1.7122,4.505
7.141000,2.0844,-3.4709,-1.6719,4.380
7.146000,1.8800,-3.4538,-1.6468,4.263
7.151000,1.6837,-3.4325,-1.6324,4.157
7.155000,1.4911,-3.3993,-1.6079,4.045
7.160000,1.2845,-3.3568,-1.5755,3.924
7.165000,1.0577,-3.3239,-1.5259,3.807
7.171000,0.8907,-3.2987,-1.4512,3.712
7.176000,0.7583,-3.3043,-1.3797,3.660
7.181000,0.5835,-3.3195,-1.3040,3.614
7.187000,0.3374,-3.3273,-1.2073,3.556
7.191000,0.0869,-3.2963,-1.0737,3.468
7.196000,-0.1273,-3.2604,-0.9265,3.392
7.213000,-0.2755,-3.2472,-0.7656,3.348
7.214000,-0.4029,-3.2369,-0.5873,3.314
7.215000,-0.5487,-3.2321,-0.4521,3.309
7.216000,-0.7325,-3.2269,-0.3981,3.333
7.269000,-0.9472,-3.2284,-0.4345,3.392
7.269000,-1.1723,-3.2347,-0.5387,3.483
7.270000,-1.4001,-3.2538,-0.6945,3.610
7.270000,-1.6150,-3.2924,-0.8562,3.766
7.271000,-1.8164,-3.3451,-1.0071,3.937
7.271000,-2.0191,-3.3961,-1.0964,4.100
7.271000,-2.2134,-3.4496,-1.1238,4.250
7.272000,-2.4151,-3.4877,-1.0718,4.376
7.272000,-2.6026,-3.5050,-0.9531,4.468
7.273000,-2.7232,-3.5099,-0.7714,4.509
7.273000,-2.7694,-3.5365,-0.5199,4.522
7.274000,-2.8319,-3.5756,-0.2345,4.567
7.277000,-2.9676,-3.5519,0.0590,4.629
7.282000,-3.1427,-3.4838,0.3656,4.706
7.287000,-3.2792,-3.4452,0.6193,4.796
7.292000,-3.3761,-3.4462,0.7678,4.885
7.298000,-3.4440,-3.4743,0.7617,4.951
7.317000,-3.4667,-3.5231,0.6047,4.980
7.318000,-3.4113,-3.5788,0.3537,4.957
7.319000,-3.3224,-3.6247,0.0680,4.917
7.321000,-3.2484,-3.6337,-0.2838,4.882
7.322000,-3.1522,-3.6594,-0.7040,4.881
7.326000,-2.9857,-3.8134,-1.1059,4.968
7.331000,-2.6727,-4.0688,-1.4185,5.071
7.369000,-2.2847,-4.4280,-1.6443,5.247
7.370000,-1.8730,-4.7942,-1.7120,5.424
7.370000,-1.4147,-5.0709,-1.6160,5.507
7.371000,-0.8976,-5.2579,-1.4458,5.526
7.371000,-0.3009,-5.3917,-1.1943,5.531
7.372000,0.3545,-5.5062,-0.9050,5.591
7.372000,1.0198,-5.6412,-0.6552,5.770
7.373000,1.5804,-5.8168,-0.4953,6.048
7.375000,1.9882,-5.9704,-0.4303,6.307
7.380000,2.3901,-6.0734,-0.5099,6.547
7.386000,2.9023,-6.1357,-0.7204,6.826
7.390000,3.5003,-6.1537,-0.9936,7.149
7.396000,4.0992,-6.1315,-1.2932,7.488
7.400000,4.5302,-6.0661,-1.6167,7.742
7.405000,4.6960,-5.9904,-2.0040,7.871
7.410000,4.7585,-5.9696,-2.3739,7.995
7.414000,4.9458,-6.0395,-2.6347,8.239
7.419000,5.2629,-6.1852,-2.7951,8.589
7.424000,5.6458,-6.3637,-2.8969,8.987
7.429000,5.9354,-6.4126,-2.9958,9.237
7.439000,6.0413,-6.2289,-3.1210,9.222
7.440000,6.0767,-5.9015,-3.2964,9.090
7.444000,6.1119,-5.5392,-3.5210,8.969
7.448000,6.1156,-5.1532,-3.7156,8.818
7.484000,6.0723,-4.7544,-3.7774,8.588
7.485000,5.9832,-4.3794,-3.6377,8.259
7.486000,5.7461,-4.0166,-3.3281,7.761
7.488000,5.3775,-3.6501,-2.9335,7.131
7.488000,4.9924,-3.3002,-2.5519,6.506
7.489000,4.6642,-3.0218,-2.2237,5.986
7.490000,4.3752,-2.8106,-1.9356,5.549
7.490000,4.1007,-2.6514,-1.6673,5.160
7.493000,3.8407,-2.5218,-1.3921,4.801
7.498000,3.5990,-2.4004,-1.1067,4.465
7.503000,3.3638,-2.2837,-0.8242,4.148
7.508000,3.1717,-2.1875,-0.5668,3.894
7.512000,3.0134,-2.0862,-0.3546,3.682
7.517000,2.8635,-1.9700,-0.1935,3.481
7.522000,2.7307,-1.8186,-0.0890,3.282
7.526000,2.5874,-1.6152,-0.0438,3.050
7.532000,2.4191,-1.3779,-0.0431,2.784
7.539000,2.2311,-1.1332,-0.0839,2.504
7.541000,2.0605,-0.8927,-0.1762,2.252
7.546000,1.8930,-0.6705,-0.3105,2.032
7.590000,1.7255,-0.4798,-0.4408,1.844
7.591000,1.6356,-0.3028,-0.4938,1.735
7.592000,1.6791,-0.1209,-0.4584,1.745
7.592000,1.8883,0.0564,-0.3073,1.914
7.593000,2.1833,0.2243,-0.0175,2.195
7.593000,2.5024,0.3779,0.3774,2.559
7.594000,2.8274,0.4888,0.8220,2.985
7.594000,3.0706,0.5330,1.2420,3.355
7.594000,3.1675,0.5308,1.5730,3.576
7.595000,3.1118,0.5112,1.7620,3.612
7.600000,2.9124,0.4973,1.7872,3.453
7.605000,2.6567,0.5034,1.6553,3.170
7.610000,2.4243,0.5000,1.3621,2.825
7.614000,2.2685,0.4912,0.9704,2.516
7.621000,2.1479,0.4927,0.5605,2.274
7.625000,2.0590,0.5225,0.1972,2.133
7.630000,1.9897,0.5874,-0.1056,2.077
7.634000,1.9364,0.6651,-0.3524,2.078
7.642000,1.9059,0.7371,-0.5378,2.113
7.644000,1.9269,0.8050,-0.6750,2.195
7.649000,2.0006,0.8721,-0.7705,2.314
7.689000,2.1159,0.9378,-0.8339,2.460
7.690000,2.2421,1.0003,-0.8706,2.605
7.691000,2.3569,1.0455,-0.8999,2.731
7.691000,2.4282,1.0692,-0.9111,2.805
7.692000,2.4611,1.0604,-0.9174,2.833
7.692000,2.4660,1.0347,-0.9133,2.826
7.693000,2.4633,1.0025,-0.9084,2.810
7.693000,2.4538,0.9822,-0.8711,2.783
7.694000,2.4638,0.9324,-0.8357,2.764
7.697000,2.5183,0.8042,-0.8488,2.777
7.703000,2.6157,0.6052,-0.8833,2.826
7.707000,2.6921,0.4241,-0.9062,2.872
7.712000,2.7368,0.3264,-0.8972,2.899
7.717000,2.7883,0.2920,-0.8816,2.939
7.722000,2.8550,0.2905,-0.8671,2.998
7.726000,2.9587,0.2927,-0.8723,3.099
7.731000,3.0889,0.2671,-0.9443,3.241
7.737000,3.2181,0.1933,-1.0696,3.397
7.741000,3.3472,0.0683,-1.2185,3.563
7.746000,3.4571,-0.1170,-1.3511,3.714
7.759000,3.5350,-0.3494,-1.4448,3.835
7.760000,3.5867,-0.6075,-1.4915,3.932
7.761000,3.5782,-0.8529,-1.4788,3.965
7.766000,3.5738,-1.0963,-1.4397,4.006
7.806000,3.6471,-1.3688,-1.3955,4.138
7.807000,3.7491,-1.6933,-1.3467,4.329
7.807000,3.8985,-2.0750,-1.3106,4.607
7.808000,4.0719,-2.5093,-1.2974,4.956
7.809000,4.2746,-2.9830,-1.2639,5.364
7.809000,4.4731,-3.4777,-1.2568,5.804
7.810000,4.6503,-3.9729,-1.2722,6.247
7.811000,4.7622,-4.4426,-1.3301,6.647
7.811000,4.8144,-4.8650,-1.4531,6.997
7.814000,4.8503,-5.2481,-1.6385,7.332
7.819000,4.9358,-5.6215,-1.8677,7.710
7.826000,5.0356,-5.9770,-2.1024,8.093
7.829000,5.0857,-6.2565,-2.3307,8.393
7.835000,5.0940,-6.4292,-2.5143,8.579
7.840000,5.1028,-6.5439,-2.6417,8.709
7.844000,5.1101,-6.6335,-2.6933,8.796
7.849000,5.0989,-6.7248,-2.6640,8.850
7.858000,5.0503,-6.8333,-2.5866,8.882
7.859000,4.9472,-6.9326,-2.4694,8.868
7.863000,4.7841,-7.0032,-2.3104,8.790
7.899000,4.6110,-7.0371,-2.1393,8.681
7.900000,4.4604,-7.0589,-1.9813,8.582
7.900000,4.2938,-7.0691,-1.8389,8.473
7.901000,4.0717,-7.0105,-1.7251,8.289
7.901000,3.8214,-6.8762,-1.6319,8.034
7.902000,3.5530,-6.6767,-1.5569,7.722
7.902000,3.3147,-6.4336,-1.4990,7.391
7.903000,3.1074,-6.1791,-1.4546,7.068
7.907000,2.9426,-5.9440,-1.4334,6.786
7.912000,2.7839,-5.7118,-1.4092,6.509
7.917000,2.6059,-5.4918,-1.3994,6.238
7.922000,2.4204,-5.2835,-1.4119,5.981
7.926000,2.2243,-5.1070,-1.4375,5.753
7.931000,2.0500,-4.9434,-1.4111,5.535
7.937000,1.9228,-4.7561,-1.3130,5.295
7.941000,1.8412,-4.5757,-1.1919,5.074
7.946000,1.7496,-4.3960,-1.0600,4.849
7.951000,1.6334,-4.2163,-0.9284,4.616
