time,gFx,gFy,gFz,TgF
2.687000,-0.7933,-4.2783,0.5014,4.380
2.692000,-0.7169,-4.2351,0.5148,4.326
2.697000,-0.7067,-4.1753,0.5165,4.266
2.702000,-0.7474,-4.0962,0.5187,4.196
2.714000,-0.8012,-4.0039,0.5268,4.117
2.716000,-0.8422,-3.9333,0.5551,4.061
2.718000,-0.8793,-3.8840,0.5927,4.026
2.721000,-0.9281,-3.8547,0.6203,4.013
2.740000,-0.9999,-3.8247,0.6623,4.008
2.742000,-1.0641,-3.7827,0.6960,3.991
2.742000,-1.0998,-3.7385,0.6816,3.956
2.743000,-1.0732,-3.7060,0.6247,3.908
2.746000,-0.9860,-3.6901,0.5517,3.859
2.751000,-0.8285,-3.6865,0.4716,3.808
2.756000,-0.5658,-3.7304,0.3293,3.787
2.761000,-0.2515,-3.8620,0.1486,3.873
2.766000,-0.0645,-4.0207,-0.0402,4.021
2.771000,0.0007,-4.1679,-0.1095,4.169
2.776000,-0.0655,-4.2588,-0.0267,4.259
2.780000,-0.1946,-4.2314,0.1833,4.240
2.785000,-0.1746,-4.1616,0.4765,4.192
2.790000,0.0559,-4.1238,0.7434,4.191
2.795000,0.4292,-4.1306,0.9319,4.256
2.800000,0.9073,-4.1765,1.0327,4.397
2.805000,1.3827,-4.2314,1.0452,4.573
2.810000,1.8722,-4.3066,0.9543,4.792
2.814000,2.3671,-4.4126,0.7710,5.066
2.819000,2.8303,-4.4775,0.5571,5.326
2.830000,3.2806,-4.4282,0.3844,5.524
2.831000,3.7335,-4.3264,0.2704,5.721
2.833000,4.2013,-4.2688,0.1625,5.992
2.838000,4.6884,-4.2517,0.0912,6.330
2.852000,5.1443,-4.2385,0.0272,6.666
2.854000,5.5740,-4.1938,-0.0511,6.976
2.855000,5.9827,-4.1386,-0.1857,7.277
2.863000,6.3522,-4.0708,-0.4206,7.556
2.864000,6.6598,-3.9726,-0.7546,7.791
2.868000,6.8830,-3.8354,-1.1262,7.960
2.873000,6.9958,-3.6647,-1.4207,8.024
2.878000,7.0407,-3.4843,-1.5904,8.015
2.883000,7.0424,-3.3183,-1.6394,7.956
2.888000,7.0036,-3.1547,-1.5970,7.846
2.892000,6.9496,-2.9864,-1.5161,7.715
2.897000,6.8827,-2.8016,-1.4270,7.567
2.902000,6.7763,-2.5740,-1.3091,7.366
2.907000,6.5897,-2.2996,-1.1726,7.077
2.912000,6.2997,-1.9927,-1.0342,6.688
2.917000,5.9578,-1.6816,-0.9358,6.261
2.921000,5.6194,-1.3830,-0.8925,5.856
2.928000,5.3196,-1.1059,-0.9243,5.511
2.931000,5.0718,-0.8649,-1.0093,5.243
2.936000,4.8486,-0.6612,-1.1528,5.027
2.954000,4.6000,-0.4923,-1.3630,4.823
2.956000,4.3642,-0.3358,-1.5562,4.645
2.956000,4.1437,-0.1968,-1.6402,4.461
2.957000,3.9117,-0.0860,-1.6070,4.230
2.960000,3.6539,-0.0054,-1.5056,3.952
2.965000,3.4026,0.0537,-1.3714,3.669
2.970000,3.1897,0.1023,-1.2043,3.411
2.975000,3.0247,0.1594,-0.9926,3.187
2.980000,2.8779,0.2168,-0.7170,2.974
2.985000,2.7309,0.2847,-0.3993,2.775
2.990000,2.5913,0.3462,-0.0316,2.614
2.994000,2.4792,0.4207,0.3825,2.544
2.999000,2.3764,0.5071,0.7856,2.554
3.004000,2.2685,0.6038,1.1086,2.596
3.009000,2.1523,0.6888,1.3198,2.617
3.014000,2.0707,0.7434,1.4153,2.616
3.019000,2.0343,0.7784,1.4214,2.601
3.024000,2.0229,0.8250,1.3548,2.571
3.029000,2.0138,0.8934,1.2217,2.519
3.035000,2.0053,0.9671,1.0398,2.457
3.039000,2.0204,0.9952,0.8278,2.400
3.044000,2.0802,0.9832,0.6352,2.387
3.050000,2.1308,0.9837,0.4965,2.399
3.053000,2.1305,1.0303,0.4093,2.402
3.066000,2.0910,1.1275,0.3630,2.403
3.067000,2.0649,1.2359,0.3666,2.434
3.068000,2.1056,1.3028,0.5241,2.531
3.072000,2.1884,1.3309,0.8537,2.700
3.088000,2.2761,1.3788,1.2893,2.957
3.089000,2.3474,1.4606,1.7046,3.248
3.090000,2.4143,1.5677,2.0199,3.517
3.092000,2.4758,1.6752,2.1803,3.700
3.097000,2.5949,1.7753,2.1659,3.818
3.102000,2.7241,1.8874,2.0040,3.873
3.107000,2.8340,2.0199,1.7579,3.899
3.111000,2.9329,2.1684,1.4510,3.925
3.116000,3.0437,2.3059,1.1016,3.974
3.121000,3.1519,2.4228,0.7365,4.043
3.127000,3.2183,2.5078,0.4377,4.103
3.132000,3.2466,2.5476,0.2409,4.134
3.136000,3.2303,2.5307,0.1325,4.106
3.145000,3.1670,2.4607,0.0885,4.012
3.147000,3.0083,2.3588,0.1146,3.825
3.151000,2.7842,2.2880,0.2143,3.610
3.155000,2.6970,2.1657,0.3058,3.472
3.178000,2.6789,1.9909,0.3920,3.361
3.179000,2.7827,1.7907,0.4545,3.340
3.179000,2.9087,1.5858,0.4701,3.346
3.180000,2.9722,1.4232,0.4352,3.324
3.180000,3.0557,1.2589,0.3769,3.326
3.185000,3.1753,1.0687,0.3149,3.365
3.189000,3.3560,0.8343,0.2797,3.469
3.195000,3.5706,0.5520,0.2658,3.623
3.199000,3.7679,0.2453,0.2599,3.785
3.204000,3.9159,-0.0774,0.2353,3.924
3.209000,4.0209,-0.4119,0.1830,4.046
3.214000,4.0873,-0.7130,0.0990,4.150
3.219000,4.1112,-0.9613,-0.0209,4.222
3.225000,4.1449,-1.1435,-0.1635,4.303
3.229000,4.2086,-1.2761,-0.3012,4.408
3.234000,4.3493,-1.4177,-0.4130,4.593
3.239000,4.6066,-1.6037,-0.5182,4.905
3.243000,4.9323,-1.8271,-0.6603,5.301
3.249000,5.2864,-2.0547,-0.8051,5.729
3.253000,5.6707,-2.2764,-0.9836,6.189
3.263000,6.0697,-2.4959,-1.1946,6.671
3.264000,6.4808,-2.7117,-1.3967,7.163
3.268000,6.9433,-2.9464,-1.5718,7.705
3.272000,7.4563,-3.2240,-1.7498,8.310
3.290000,7.9568,-3.5483,-1.8978,8.916
3.292000,7.9939,-3.8938,-1.9935,9.113
3.292000,7.9939,-4.2309,-1.9237,9.247
3.293000,7.9939,-4.5513,-1.7833,9.370
3.297000,7.9939,-4.9139,-1.6824,9.533
3.302000,7.9939,-5.3192,-1.6431,9.741
3.306000,7.9939,-5.7238,-1.6329,9.966
3.311000,7.9939,-6.0724,-1.7037,10.182
3.316000,7.4433,-6.3212,-1.7669,9.924
3.321000,6.7008,-6.4851,-1.7693,9.491
3.327000,5.9334,-6.5603,-1.6956,9.007
3.332000,5.2095,-6.5647,-1.5452,8.522
3.337000,4.5290,-6.6001,-1.3850,8.123
3.343000,3.8309,-6.7163,-1.2458,7.832
3.346000,3.0442,-6.8262,-1.0915,7.554
3.351000,2.0622,-6.6941,-0.8488,7.056
3.356000,1.1456,-6.2670,-0.4919,6.390
3.362000,0.5017,-5.7999,-0.0309,5.822
3.366000,0.2400,-5.4913,0.3905,5.510
3.370000,0.2825,-5.2865,0.7087,5.341
3.385000,0.4009,-5.0628,0.9656,5.170
3.386000,0.4719,-4.7962,1.1836,4.963
3.387000,0.4341,-4.5137,1.3120,4.721
3.390000,0.3220,-4.2688,1.2940,4.472
3.397000,0.1533,-4.1050,1.0898,4.250
3.399000,-0.0413,-4.0085,0.7666,4.081
3.404000,-0.2486,-3.9143,0.4289,3.946
3.410000,-0.4310,-3.8400,0.1437,3.867
3.414000,-0.5260,-3.8420,-0.0546,3.878
3.419000,-0.5604,-3.9650,-0.1488,4.007
3.423000,-0.6349,-4.1535,-0.1513,4.205
3.429000,-0.8087,-4.3284,-0.1032,4.404
3.434000,-1.0631,-4.4294,0.0084,4.555
3.438000,-1.3200,-4.4541,0.1759,4.649
3.443000,-1.4589,-4.4360,0.3547,4.683
3.449000,-1.4570,-4.4158,0.5063,4.677
3.453000,-1.3376,-4.3767,0.6035,4.616
3.459000,-1.1967,-4.2954,0.6257,4.503
3.464000,-1.0795,-4.1648,0.5959,4.343
3.468000,-0.9728,-4.0446,0.5776,4.200
3.473000,-0.8639,-3.9768,0.6061,4.114
3.477000,-0.7938,-3.9460,0.6838,4.083
3.483000,-0.7929,-3.9230,0.7927,4.080
3.487000,-0.8275,-3.8967,0.8979,4.084
3.496000,-0.9298,-3.8679,0.9663,4.094
3.498000,-1.0426,-3.8381,0.9846,4.097
3.502000,-1.0968,-3.7941,0.9521,4.063
3.507000,-1.0463,-3.7526,0.8774,3.993
3.527000,-0.9174,-3.6996,0.7512,3.885
3.528000,-0.6341,-3.6794,0.5651,3.776
3.529000,-0.1798,-3.7966,0.3417,3.816
3.529000,0.3577,-4.0210,0.0814,4.038
3.531000,0.7564,-4.2275,-0.1715,4.298
3.536000,0.8479,-4.2077,-0.3937,4.310
3.541000,0.7747,-3.9184,-0.5822,4.036
3.546000,0.8181,-3.5719,-0.7021,3.731
3.551000,1.0711,-3.3183,-0.7600,3.569
3.555000,1.4557,-3.1835,-0.8054,3.592
3.561000,1.8810,-3.1903,-0.8303,3.795
3.565000,2.3007,-3.3309,-0.8171,4.130
3.570000,2.6172,-3.5290,-0.7814,4.462
3.574000,2.8301,-3.6943,-0.8051,4.723
3.580000,2.9780,-3.7770,-0.9226,4.898
3.586000,3.0801,-3.7956,-1.0749,5.005
3.591000,3.2281,-3.7831,-1.2268,5.122
3.603000,3.4639,-3.7551,-1.3643,5.288
3.605000,3.7701,-3.7062,-1.4724,5.488
3.606000,4.1154,-3.6486,-1.5362,5.710
3.632000,4.4569,-3.5829,-1.5352,5.921
3.633000,4.8232,-3.5285,-1.5376,6.171
3.634000,5.1597,-3.4994,-1.5843,6.433
3.634000,5.4136,-3.4479,-1.6800,6.635
3.635000,5.5508,-3.3339,-1.8235,6.727
3.636000,5.5970,-3.1632,-1.9928,6.731
3.638000,5.5828,-2.9691,-2.1507,6.679
3.643000,5.5423,-2.7918,-2.3014,6.619
3.648000,5.4881,-2.6278,-2.4293,6.552
3.653000,5.3740,-2.4732,-2.5092,6.426
3.657000,5.1836,-2.2957,-2.5077,6.199
3.663000,4.9367,-2.0955,-2.4242,5.885
3.668000,4.6706,-1.8828,-2.2931,5.533
3.672000,4.3754,-1.6838,-2.0941,5.135
3.677000,4.1078,-1.5380,-1.8765,4.771
3.682000,3.8617,-1.4499,-1.6443,4.441
3.687000,3.6375,-1.3842,-1.3775,4.129
3.698000,3.4656,-1.3180,-1.0901,3.865
3.700000,3.3575,-1.2526,-0.8281,3.678
3.702000,3.2835,-1.1794,-0.5856,3.538
3.706000,3.1997,-1.1024,-0.3915,3.407
3.728000,3.1133,-1.0407,-0.2602,3.293
3.729000,3.0813,-0.9860,-0.2062,3.242
3.729000,3.1599,-0.9064,-0.2245,3.295
3.730000,3.2962,-0.8065,-0.2838,3.405
3.731000,3.3951,-0.6703,-0.3410,3.477
3.736000,3.3824,-0.5125,-0.3842,3.442
3.741000,3.2259,-0.3543,-0.4264,3.273
3.746000,2.9675,-0.2056,-0.4391,3.007
3.750000,2.6797,-0.0726,-0.4054,2.711
3.756000,2.4304,0.0388,-0.2892,2.448
3.761000,2.2480,0.1340,-0.0800,2.253
3.766000,2.1572,0.2192,0.1735,2.175
3.770000,2.1274,0.2771,0.4147,2.185
3.776000,2.1528,0.3042,0.6596,2.272
3.780000,2.2040,0.3081,0.9121,2.405
3.785000,2.2187,0.3159,1.1853,2.535
3.790000,2.1547,0.3530,1.4217,2.605
3.795000,1.9870,0.4170,1.5958,2.582
3.800000,1.7965,0.4849,1.7046,2.524
3.804000,1.6793,0.5608,1.7269,2.473
3.815000,1.5758,0.6487,1.6365,2.363
3.818000,1.4349,0.7427,1.4873,2.196
3.819000,1.2843,0.8467,1.3133,2.023
3.824000,1.1407,0.9439,1.1379,1.867
3.847000,1.0408,0.9991,0.9975,1.754
3.848000,0.9903,1.0189,0.9233,1.694
3.848000,0.9102,1.0135,0.9079,1.637
3.848000,0.8113,1.0159,0.9238,1.595
3.849000,0.7293,1.0325,0.9294,1.569
3.853000,0.7012,1.0587,0.9133,1.564
3.857000,0.7415,1.0943,0.8777,1.587
3.863000,0.8714,1.1449,0.8149,1.653
3.868000,1.0552,1.2276,0.7397,1.780
3.873000,1.2835,1.3419,0.6726,1.975
3.878000,1.5621,1.4769,0.6242,2.239
3.883000,1.8688,1.6332,0.5754,2.548
3.887000,2.1613,1.7943,0.5209,2.857
3.894000,2.4138,1.9377,0.4648,3.130
3.897000,2.6076,2.0397,0.4279,3.338
3.902000,2.7585,2.1120,0.4191,3.499
3.907000,2.8569,2.1459,0.4618,3.603
3.912000,2.8899,2.1305,0.5537,3.633
3.917000,2.8757,2.0517,0.7019,3.602
3.921000,2.8159,1.9193,0.8833,3.520
3.932000,2.7336,1.7496,1.0740,3.419
3.933000,2.6389,1.5477,1.2424,3.302
3.936000,2.4917,1.3548,1.3924,3.160
3.940000,2.2656,1.2230,1.5469,3.004
3.960000,2.0060,1.1773,1.6883,2.874
3.961000,1.8812,1.1500,1.7691,2.827
3.962000,1.9564,1.0396,1.7357,2.814
3.962000,2.1430,0.8580,1.5782,2.796
3.965000,2.3290,0.6668,1.3594,2.778
3.970000,2.4494,0.5364,1.1460,2.757
3.975000,2.5410,0.4456,0.9236,2.740
3.979000,2.6460,0.3345,0.6679,2.749
3.985000,2.7810,0.1701,0.3923,2.814
3.989000,2.9280,-0.0525,0.1586,2.933
3.996000,3.0530,-0.3040,-0.0135,3.068
3.999000,3.1241,-0.5448,-0.1603,3.175
4.004000,3.1043,-0.7413,-0.2555,3.202
4.009000,3.0576,-0.9008,-0.3209,3.204
4.019000,3.0015,-1.0277,-0.3781,3.195
4.020000,2.9238,-1.1007,-0.4208,3.152
4.024000,2.8513,-1.1396,-0.4316,3.101
4.044000,2.8311,-1.1549,-0.4113,3.085
4.045000,2.8770,-1.1764,-0.3844,3.132
4.046000,2.9981,-1.2165,-0.3629,3.256
4.047000,3.1658,-1.2800,-0.3639,3.434
4.049000,3.3858,-1.3422,-0.3859,3.663
4.053000,3.6754,-1.3957,-0.4401,3.956
4.058000,4.0275,-1.4680,-0.5011,4.316
4.063000,4.4145,-1.5644,-0.6152,4.724
4.068000,4.7658,-1.6711,-0.7543,5.106
4.073000,5.0786,-1.7698,-0.8845,5.450
4.077000,5.3638,-1.8791,-1.0224,5.775
4.082000,5.6548,-2.0066,-1.1753,6.114
4.087000,5.9871,-2.1609,-1.3076,6.498
4.091000,6.3524,-2.3345,-1.3975,6.911
4.097000,6.7248,-2.5123,-1.4595,7.326
4.102000,7.0781,-2.6976,-1.4925,7.720
4.107000,7.3950,-2.9012,-1.5122,8.086
4.112000,7.6609,-3.1405,-1.4927,8.413
4.117000,7.9165,-3.4069,-1.4597,8.741
4.122000,7.9939,-3.6545,-1.3858,8.898
4.128000,7.9939,-3.8769,-1.2517,8.972
4.133000,7.9939,-4.1218,-1.1245,9.064
4.137000,7.9939,-4.4546,-1.0649,9.213
4.141000,7.9939,-4.9214,-1.0967,9.451
4.154000,7.9939,-5.4203,-1.1848,9.731
4.157000,7.9939,-5.8295,-1.3025,9.979
4.158000,7.3789,-6.0683,-1.4524,9.663
4.163000,6.4198,-6.1757,-1.4351,9.023
4.186000,5.4658,-6.2050,-1.1816,8.353
4.188000,4.6755,-6.2680,-0.8613,7.867
4.189000,4.0673,-6.4538,-0.6293,7.654
4.190000,3.4925,-6.6345,-0.4882,7.513
4.190000,2.6870,-6.5827,-0.3349,7.118
4.191000,1.6661,-6.2675,-0.2245,6.489
4.194000,0.8499,-5.8935,-0.3031,5.962
4.199000,0.3347,-5.5692,-0.6025,5.612
4.204000,0.0734,-5.2613,-0.9856,5.353
4.208000,-0.0701,-4.9092,-1.2678,5.071
4.214000,-0.1392,-4.5283,-1.3474,4.727
4.219000,-0.1089,-4.2261,-1.2964,4.422
4.223000,-0.0264,-4.0534,-1.2349,4.237
4.232000,-0.0020,-3.9609,-1.1836,4.134
4.234000,-0.0369,-3.9677,-1.0898,4.115
4.238000,-0.2252,-4.0976,-0.9668,4.216
4.242000,-0.5692,-4.2976,-0.8469,4.417
4.258000,-0.9755,-4.4890,-0.7458,4.654
4.259000,-1.4099,-4.6416,-0.6997,4.901
4.260000,-1.8157,-4.7603,-0.7192,5.145
4.262000,-2.1287,-4.8301,-0.7519,5.332
4.267000,-2.3331,-4.8265,-0.7414,5.412
4.272000,-2.4227,-4.7596,-0.7021,5.387
4.278000,-2.3636,-4.6697,-0.6635,5.276
4.282000,-2.1895,-4.5889,-0.6125,5.121
4.287000,-1.9407,-4.5330,-0.5365,4.960
4.291000,-1.6440,-4.4951,-0.4323,4.806
4.296000,-1.3994,-4.4470,-0.3266,4.673
4.301000,-1.2509,-4.3884,-0.2169,4.568
4.306000,-1.2004,-4.3286,-0.1229,4.494
4.312000,-1.2084,-4.2536,-0.0358,4.422
4.316000,-1.2089,-4.1572,0.0302,4.330
4.321000,-1.1195,-4.0647,0.0746,4.217
4.326000,-0.9269,-3.9748,0.0888,4.082
4.331000,-0.7177,-3.8554,0.0661,3.922
4.336000,-0.5624,-3.7436,0.0111,3.786
4.341000,-0.4591,-3.6447,-0.0875,3.675
4.355000,-0.3548,-3.5534,-0.2152,3.578
4.356000,-0.2283,-3.4684,-0.3639,3.495
4.358000,-0.0884,-3.3844,-0.5173,3.425
4.361000,0.0769,-3.3126,-0.6640,3.379
4.390000,0.2851,-3.2733,-0.8144,3.385
4.391000,0.5938,-3.3014,-0.9704,3.492
4.391000,1.0638,-3.4855,-1.1536,3.822
4.392000,1.5885,-3.8098,-1.3779,4.352
4.394000,1.9809,-4.1140,-1.5511,4.822
4.394000,2.1110,-4.2180,-1.5804,4.974
4.395000,2.0929,-4.0127,-1.4212,4.744
4.399000,2.1401,-3.6730,-1.1211,4.396
4.405000,2.4455,-3.4311,-0.8476,4.298
4.410000,2.9805,-3.4022,-0.6503,4.570
4.414000,3.6085,-3.5763,-0.4604,5.101
4.419000,4.1454,-3.8476,-0.2619,5.662
4.423000,4.4623,-4.0659,-0.0978,6.038
4.428000,4.5597,-4.1426,0.0316,6.161
4.433000,4.5734,-4.0547,0.1383,6.114
4.438000,4.6813,-3.8840,0.2079,6.086
4.443000,4.9236,-3.7299,0.2245,6.181
4.449000,5.3167,-3.6618,0.1837,6.458
4.453000,5.7540,-3.6613,0.1286,6.821
4.458000,6.1451,-3.6725,0.0680,7.159
4.468000,6.4650,-3.6454,-0.0360,7.422
4.469000,6.6798,-3.5575,-0.2001,7.571
4.472000,6.7758,-3.4020,-0.4198,7.593
4.498000,6.7814,-3.1998,-0.6940,7.530
4.500000,6.7016,-2.9791,-1.0403,7.407
4.500000,6.5580,-2.7694,-1.4251,7.260
4.501000,6.3766,-2.5740,-1.7972,7.107
4.502000,6.1602,-2.3533,-2.0787,6.914
4.503000,5.9263,-2.0610,-2.2491,6.665
4.506000,5.7149,-1.7263,-2.3402,6.412
4.512000,5.4993,-1.4069,-2.3822,6.156
4.516000,5.2898,-1.0961,-2.3146,5.877
4.521000,5.1055,-0.7848,-2.0599,5.561
4.526000,4.9287,-0.5169,-1.6016,5.208
4.531000,4.7546,-0.3126,-1.0593,4.881
4.536000,4.5729,-0.1595,-0.4938,4.602
4.541000,4.4172,-0.0682,0.0341,4.418
4.546000,4.2587,0.0044,0.4999,4.288
4.550000,4.0927,0.1106,0.8217,4.176
4.555000,3.8463,0.2063,0.9704,3.972
4.560000,3.5552,0.2571,0.9595,3.691
4.565000,3.2640,0.2768,0.8027,3.373
4.570000,2.9702,0.3105,0.5720,3.041
4.574000,2.6445,0.3877,0.3305,2.693
4.583000,2.3271,0.4756,0.0924,2.377
4.585000,2.0527,0.5349,-0.1005,2.124
4.589000,1.8200,0.5725,-0.1889,1.917
4.615000,1.6500,0.6409,-0.1200,1.774
4.616000,1.5421,0.7544,0.1415,1.723
4.617000,1.4676,0.8792,0.5231,1.789
4.618000,1.4117,0.9495,0.9001,1.925
4.618000,1.3812,0.9969,1.2461,2.111
4.618000,1.3724,1.1029,1.5345,2.335
4.623000,1.4310,1.2623,1.7557,2.593
4.629000,1.5619,1.4359,1.8726,2.830
4.635000,1.7345,1.5751,1.8734,3.000
4.638000,1.9254,1.6791,1.7759,3.111
4.643000,2.0812,1.7741,1.6185,3.178
4.648000,2.1603,1.8659,1.4449,3.199
4.652000,2.1818,1.9418,1.2603,3.181
4.657000,2.1686,1.9955,1.0676,3.134
4.662000,2.1445,2.0575,0.8830,3.100
4.667000,2.1401,2.1325,0.7346,3.109
4.672000,2.1603,2.2158,0.6589,3.164
4.677000,2.2253,2.2778,0.6423,3.248
4.682000,2.2880,2.3024,0.6784,3.316
4.687000,2.3227,2.3005,0.7463,3.353
4.692000,2.3310,2.2780,0.8132,3.359
4.702000,2.3193,2.2165,0.8625,3.322
4.703000,2.2902,2.1364,0.8530,3.246
4.706000,2.2514,2.0395,0.7961,3.140
4.711000,2.1987,1.9394,0.7080,3.016
4.733000,2.1474,1.8480,0.6166,2.899
4.734000,2.1069,1.7523,0.5361,2.792
4.735000,2.0658,1.6530,0.4753,2.688
4.735000,2.0453,1.5426,0.4311,2.598
4.736000,2.0380,1.4171,0.4001,2.514
4.740000,2.0583,1.2581,0.3989,2.445
4.746000,2.0885,1.0892,0.4438,2.397
4.750000,2.0841,0.9402,0.5263,2.346
4.756000,2.0749,0.7832,0.6262,2.304
4.760000,2.0871,0.6350,0.7502,2.307
4.765000,2.1547,0.5154,0.8449,2.371
4.770000,2.2861,0.3853,0.8547,2.471
4.774000,2.4819,0.2131,0.7832,2.611
4.784000,2.6430,0.0810,0.6345,2.719
4.786000,2.7727,0.0400,0.4159,2.804
4.789000,2.9133,0.0188,0.1476,2.917
4.794000,3.0742,-0.0611,-0.1469,3.078
4.815000,3.2005,-0.2037,-0.4223,3.235
4.816000,3.3025,-0.3739,-0.6523,3.387
4.817000,3.3770,-0.5494,-0.8461,3.524
4.817000,3.4039,-0.7252,-1.0337,3.631
4.820000,3.3946,-0.8886,-1.1802,3.702
4.823000,3.3584,-1.0309,-1.2693,3.735
4.828000,3.3345,-1.1415,-1.2913,3.754
4.833000,3.3487,-1.2143,-1.2639,3.780
4.838000,3.4349,-1.2719,-1.2231,3.862
4.843000,3.6165,-1.3520,-1.1794,4.037
4.848000,3.8956,-1.4694,-1.1374,4.316
4.853000,4.2140,-1.6386,-1.0867,4.650
4.858000,4.5629,-1.8464,-1.0285,5.029
4.865000,4.9018,-2.0664,-1.0085,5.414
4.867000,5.2024,-2.2691,-1.0139,5.766
4.872000,5.4473,-2.4246,-1.0351,6.052
4.877000,5.6736,-2.5713,-1.0827,6.323
4.882000,5.9036,-2.7410,-1.1335,6.607
4.887000,6.1004,-2.9195,-1.1580,6.861
4.891000,6.2303,-3.0648,-1.1570,7.039
4.900000,6.2628,-3.1578,-1.1260,7.104
4.903000,6.2267,-3.2106,-1.0625,7.086
4.905000,6.1629,-3.2367,-0.9770,7.029
4.911000,6.0604,-3.2772,-0.8943,6.948
4.934000,5.9334,-3.3432,-0.8056,6.858
4.935000,5.7913,-3.4372,-0.7099,6.772
4.936000,5.7112,-3.5595,-0.6457,6.761
4.937000,5.5064,-3.7263,-0.6435,6.680
4.937000,5.2527,-3.8842,-0.7631,6.577
4.940000,4.9060,-4.0442,-0.9529,6.429
4.945000,4.4350,-4.2375,-1.1169,6.235
4.950000,3.8983,-4.4133,-1.1413,5.998
4.955000,3.3003,-4.5286,-0.9736,5.688
4.960000,2.6675,-4.5210,-0.5815,5.281
4.965000,2.0475,-4.4192,-0.1144,4.872
4.970000,1.4398,-4.2519,0.3246,4.501
4.975000,0.8821,-4.0285,0.6923,4.182
4.980000,0.5596,-3.8293,0.9875,3.994
4.985000,0.4492,-3.6550,1.2161,3.878
4.989000,0.5188,-3.4953,1.4270,3.811
4.994000,0.6939,-3.3678,1.6043,3.794
4.999000,0.8924,-3.2850,1.7191,3.814
5.004000,1.0174,-3.2245,1.7567,3.810
5.009000,1.0472,-3.1813,1.6793,3.747
5.017000,0.9671,-3.1810,1.4612,3.632
5.019000,0.7591,-3.2189,1.1365,3.497
5.026000,0.4753,-3.3078,0.7819,3.432
5.028000,0.1872,-3.4420,0.4443,3.476
5.045000,-0.1390,-3.5854,0.1544,3.591
5.046000,-0.4669,-3.7199,-0.0919,3.750
5.047000,-0.7079,-3.8518,-0.2743,3.926
5.048000,-0.8805,-3.9880,-0.3568,4.100
5.052000,-1.0295,-4.1230,-0.3217,4.262
5.057000,-1.1601,-4.2515,-0.1918,4.411
5.062000,-1.2768,-4.3818,0.0238,4.564
5.067000,-1.3977,-4.5025,0.3249,4.726
5.072000,-1.5390,-4.5982,0.6674,4.895
5.077000,-1.6992,-4.6619,1.0058,5.063
5.082000,-1.8647,-4.6848,1.3035,5.208
5.087000,-2.0068,-4.6858,1.5562,5.330
5.092000,-2.1065,-4.6924,1.7435,5.431
5.097000,-2.1853,-4.6826,1.8280,5.481
5.102000,-2.2381,-4.6416,1.8255,5.467
5.106000,-2.2495,-4.5916,1.7486,5.404
5.111000,-2.1829,-4.5320,1.6082,5.281
5.118000,-1.9946,-4.4910,1.4107,5.112
5.121000,-1.6955,-4.4602,1.1934,4.919
5.126000,-1.2990,-4.4053,0.9648,4.693
5.140000,-0.8283,-4.3079,0.7107,4.444
5.142000,-0.2598,-4.2392,0.4059,4.267
5.143000,0.3225,-4.2353,0.0397,4.248
5.169000,0.7779,-4.2378,-0.3317,4.321
5.170000,1.0445,-4.2051,-0.6454,4.381
5.171000,1.2049,-4.1460,-0.8608,4.402
5.171000,1.3978,-4.0927,-0.9621,4.431
5.172000,1.6820,-4.0742,-0.9646,4.512
5.173000,2.0949,-4.0647,-0.9084,4.662
5.175000,2.5930,-4.0527,-0.8549,4.887
5.179000,3.1013,-4.0488,-0.8166,5.165
5.185000,3.5487,-4.0471,-0.7775,5.438
5.189000,3.9339,-4.0630,-0.7285,5.702
5.194000,4.3192,-4.1040,-0.6535,5.994
5.199000,4.7128,-4.1196,-0.5473,6.283
5.204000,5.1401,-4.0405,-0.4201,6.552
5.209000,5.6331,-3.8874,-0.3041,6.851
5.213000,6.1915,-3.7162,-0.2355,7.225
5.218000,6.7526,-3.5631,-0.2125,7.638
5.223000,7.1992,-3.4130,-0.2448,7.971
5.228000,7.4587,-3.2296,-0.3427,8.135
5.236000,7.4914,-2.9960,-0.4596,8.081
5.239000,7.3176,-2.7445,-0.5759,7.837
5.242000,7.0400,-2.5252,-0.6762,7.510
5.271000,6.7709,-2.3689,-0.7724,7.215
5.272000,6.5797,-2.2456,-0.8371,7.003
5.272000,6.4269,-2.0869,-0.8735,6.813
5.273000,6.2394,-1.8352,-0.9294,6.570
5.274000,6.0218,-1.5109,-1.0346,6.294
5.274000,5.7933,-1.1833,-1.1831,6.030
5.277000,5.5347,-0.9020,-1.3469,5.767
5.282000,5.2512,-0.6734,-1.4903,5.500
5.287000,4.9223,-0.5003,-1.5691,5.191
5.292000,4.5544,-0.3472,-1.5786,4.833
5.298000,4.1806,-0.1898,-1.5137,4.450
5.301000,3.8202,-0.0394,-1.3831,4.063
5.306000,3.5169,0.0910,-1.2244,3.725
5.311000,3.2737,0.1880,-1.1008,3.459
5.316000,3.0625,0.2236,-1.0339,3.240
5.321000,2.8992,0.2117,-1.0205,3.081
5.326000,2.7180,0.1850,-1.0261,2.911
5.343000,2.5046,0.1802,-1.0290,2.714
5.346000,2.2858,0.2153,-1.0173,2.511
5.348000,2.0717,0.2776,-0.9658,2.303
5.351000,1.8888,0.3455,-0.8581,2.103
5.353000,1.7680,0.4182,-0.7177,1.953
5.358000,1.7330,0.5037,-0.5339,1.882
5.360000,1.7843,0.6021,-0.3085,1.908
